Species1GeneID	Species1ProteinID	Species1GeneName	Species2GeneID	Species2ProteinID	Species2GeneName
ENSG00000151917	ENSP00000359782	BEND6	ENSDARG00000096711	ENSDARP00000127416	si:ch211-194k22.8
ENSG00000137959	ENSP00000359787	IFI44L	ENSDARG00000002293	ENSDARP00000096228	si:ch211-197g15.9
ENSG00000122420	ENSP00000359794	PTGFR	ENSDARG00000074016	ENSDARP00000103644	PTGFR
ENSG00000162616	ENSP00000359799	DNAJB4	ENSDARG00000038978	ENSDARP00000056895	DNAJB4
ENSG00000101928	ENSP00000359813	MOSPD1	ENSDARG00000028614	ENSDARP00000031983	MOSPD1
ENSG00000036549	ENSP00000359837	ZZZ3	ENSDARG00000077581	ENSDARP00000119233	ZZZ3
ENSG00000142892	ENSP00000359848	PIGK	ENSDARG00000024479	ENSDARP00000039104	PIGK
ENSG00000101181	ENSP00000359859	MTG2	ENSDARG00000063574	ENSDARP00000109087	MTG2
ENSG00000171004	ENSP00000359870	HS6ST2	ENSDARG00000012025	ENSDARP00000022497	HS6ST2
ENSG00000117054	ENSP00000359871	ACADM	ENSDARG00000038900	ENSDARP00000117024	ACADM
ENSG00000076770	ENSP00000359890	MBNL3	ENSDARG00000016085	ENSDARP00000101753	MBNL3
ENSG00000171307	ENSP00000359891	ZDHHC16	ENSDARG00000015989	ENSDARP00000127039	ZDHHC16
ENSG00000162623	ENSP00000359904	TYW3	ENSDARG00000038222	ENSDARP00000055736	TYW3
ENSG00000254685	ENSP00000359935	FPGT	ENSDARG00000042139	ENSDARP00000061746	FPGT
ENSG00000171311	ENSP00000359939	EXOSC1	ENSDARG00000059841	ENSDARP00000078068	EXOSC1
ENSG00000012660	ENSP00000359956	ELOVL5	ENSDARG00000004979	ENSDARP00000027516	ELOVL5
ENSG00000132485	ENSP00000359958	ZRANB2	ENSDARG00000044332	ENSDARP00000094955	ZRANB2
ENSG00000118454	ENSP00000359982	ANKRD13C	ENSDARG00000103831	ENSDARP00000137866	ANKRD13C
ENSG00000066557	ENSP00000359990	LRRC40	ENSDARG00000017708	ENSDARP00000016699	LRRC40
ENSG00000171314	ENSP00000359991	PGAM1	ENSDARG00000014068	ENSDARP00000108556	pgam1b
ENSG00000116717	ENSP00000360025	GADD45A	ENSDARG00000110532	ENSDARP00000148264	gadd45ab
ENSG00000142864	ENSP00000360034	SERBP1	ENSDARG00000074242	ENSDARP00000115589	SERBP1
ENSG00000132825	ENSP00000360035	PPP1R3D	ENSDARG00000076248	ENSDARP00000129035	PPP1R3D
ENSG00000087495	ENSP00000360054	PHACTR3	ENSDARG00000019304	ENSDARP00000050761	PHACTR3
ENSG00000181274	ENSP00000360058	FRAT2	ENSDARG00000040059	ENSDARP00000058586	gbp
ENSG00000124205	ENSP00000360067	EDN3	ENSDARG00000086669	ENSDARP00000115695	edn3b
ENSG00000203965	ENSP00000360129	EFCAB7	ENSDARG00000020279	ENSDARP00000120948	EFCAB7
ENSG00000122121	ENSP00000360147	XPNPEP2	ENSDARG00000026017	ENSDARP00000025816	XPNPEP2
ENSG00000187140	ENSP00000360157	FOXD3	ENSDARG00000021032	ENSDARP00000107660	FOXD3
ENSG00000132855	ENSP00000360170	ANGPTL3	ENSDARG00000044365	ENSDARP00000117939	ANGPTL3
ENSG00000124222	ENSP00000360183	STX16	ENSDARG00000003307	ENSDARP00000128591	STX16
ENSG00000132854	ENSP00000360195	KANK4	ENSDARG00000059473	ENSDARP00000127769	KANK4
ENSG00000096006	ENSP00000360201	CRISP3	ENSDARG00000103034	ENSDARP00000137324	
ENSG00000107447	ENSP00000360216	DNTT	ENSDARG00000104792	ENSDARP00000130094	dntt
ENSG00000203972	ENSP00000360240	GLYATL3	ENSDARG00000102568	ENSDARP00000133573	si:ch73-106k19.2
ENSG00000138185	ENSP00000360250	ENTPD1	ENSDARG00000045066	ENSDARP00000105119	ENTPD1
ENSG00000172456	ENSP00000360262	FGGY	ENSDARG00000038667	ENSDARP00000124076	fggy
ENSG00000059573	ENSP00000360268	ALDH18A1	ENSDARG00000099579	ENSDARP00000137162	ALDH18A1
ENSG00000162600	ENSP00000360270	OMA1	ENSDARG00000090503	ENSDARP00000119103	OMA1
ENSG00000173406	ENSP00000360275	DAB1	ENSDARG00000059939	ENSDARP00000137965	DAB1
ENSG00000021852	ENSP00000360281	C8B	ENSDARG00000039517	ENSDARP00000057735	c8b
ENSG00000162407	ENSP00000360296	PLPP3	ENSDARG00000059933	ENSDARP00000078333	PLPP3
ENSG00000107438	ENSP00000360305	PDLIM1	ENSDARG00000019845	ENSDARP00000046980	PDLIM1
ENSG00000054796	ENSP00000360310	SPO11	ENSDARG00000013837	ENSDARP00000002837	spo11
ENSG00000138115	ENSP00000360317	CYP2C8	ENSDARG00000101423	ENSDARP00000089848	cyp2y3
ENSG00000243725	ENSP00000360329	TTC4	ENSDARG00000117012	ENSDARP00000146615	ttc4
ENSG00000232119	ENSP00000360365	MCTS1	ENSDARG00000025972	ENSDARP00000037227	MCTS2
ENSG00000116205	ENSP00000360382	TCEANC2	ENSDARG00000062919	ENSDARP00000085930	TCEANC2
ENSG00000153291	ENSP00000360398	SLC25A27	ENSDARG00000042873	ENSDARP00000062924	SLC25A27
ENSG00000173145	ENSP00000360412	NOC3L	ENSDARG00000002487	ENSDARP00000004350	NOC3L
ENSG00000172348	ENSP00000360425	RCAN2	ENSDARG00000021869	ENSDARP00000127405	RCAN2
ENSG00000081870	ENSP00000360429	IFT25	ENSDARG00000067777	ENSDARP00000088395	hspb11
ENSG00000138193	ENSP00000360431	PLCE1	ENSDARG00000087921	ENSDARP00000112202	PLCE1
ENSG00000112796	ENSP00000360436	ENPP5	ENSDARG00000070625	ENSDARP00000120472	ENPP5
ENSG00000124098	ENSP00000360437	FAM210B	ENSDARG00000052638	ENSDARP00000069022	fam210b
ENSG00000197070	ENSP00000360475	ARRDC1	ENSDARG00000079839	ENSDARP00000098075	ARRDC1
ENSG00000058804	ENSP00000360483	NDC1	ENSDARG00000021120	ENSDARP00000016349	NDC1
ENSG00000186471	ENSP00000360485	AKAP14	ENSDARG00000105458	ENSDARP00000142524	si:dkeyp-81f3.4
ENSG00000148690	ENSP00000360488	FRA10AC1	ENSDARG00000102615	ENSDARP00000134636	FRA10AC1
ENSG00000125352	ENSP00000360497	RNF113A	ENSDARG00000037930	ENSDARP00000110509	RNF113B
ENSG00000182154	ENSP00000360498	MRPL41	ENSDARG00000002264	ENSDARP00000013437	MRPL41
ENSG00000196284	ENSP00000360515	SUPT3H	ENSDARG00000098141	ENSDARP00000139016	SUPT3H
ENSG00000138207	ENSP00000360522	RBP4	ENSDARG00000101199	ENSDARP00000141692	RBP4
ENSG00000171940	ENSP00000360526	ZNF217	ENSDARG00000088123	ENSDARP00000155959	ZNF217
ENSG00000096401	ENSP00000360532	CDC5L	ENSDARG00000043797	ENSDARP00000064312	CDC5L
ENSG00000138180	ENSP00000360540	CEP55	ENSDARG00000102349	ENSDARP00000136406	CEP55
ENSG00000146221	ENSP00000360560	TCTE1	ENSDARG00000077387	ENSDARP00000101763	TCTE1
ENSG00000188833	ENSP00000360561	ENTPD8	ENSDARG00000005565	ENSDARP00000008913	entpd8
ENSG00000116171	ENSP00000360569	SCP2	ENSDARG00000012194	ENSDARP00000009052	scp2a
ENSG00000188566	ENSP00000360576	NDOR1	ENSDARG00000007429	ENSDARP00000156852	NDOR1
ENSG00000121310	ENSP00000360577	ECHDC2	ENSDARG00000016607	ENSDARP00000009555	ECHDC2
ENSG00000162377	ENSP00000360593	COA7	ENSDARG00000019355	ENSDARP00000026471	COA7
ENSG00000107281	ENSP00000360659	NPDC1	ENSDARG00000074697	ENSDARP00000098274	npdc1a
ENSG00000134717	ENSP00000360664	BTF3L4	ENSDARG00000089681	ENSDARP00000137655	BTF3L4
ENSG00000124171	ENSP00000360672	PARD6B	ENSDARG00000003865	ENSDARP00000008287	pard6b
ENSG00000198841	ENSP00000360676	KTI12	ENSDARG00000054301	ENSDARP00000113245	kti12
ENSG00000310560	ENSP00000360682	PAXX	ENSDARG00000078807	ENSDARP00000098900	paxx
ENSG00000117862	ENSP00000360688	TXNDC12	ENSDARG00000038980	ENSDARP00000056898	TXNDC12
ENSG00000176919	ENSP00000360697	C8G	ENSDARG00000032098	ENSDARP00000048822	c8g
ENSG00000240849	ENSP00000360715	PEDS1	ENSDARG00000042732	ENSDARP00000062705	peds1
ENSG00000196642	ENSP00000360727	RABL6	ENSDARG00000077653	ENSDARP00000115793	RABL6
ENSG00000165716	ENSP00000360757	DIPK1B	ENSDARG00000117093	ENSDARP00000152319	DIPK1B
ENSG00000172889	ENSP00000360764	EGFL7	ENSDARG00000100657	ENSDARP00000140866	EGFL7
ENSG00000148384	ENSP00000360777	INPP5E	ENSDARG00000103926	ENSDARP00000135950	INPP5E
ENSG00000187796	ENSP00000360797	CARD9	ENSDARG00000112367	ENSDARP00000150787	
ENSG00000213221	ENSP00000360803	DNLZ	ENSDARG00000068655	ENSDARP00000090162	dnlz
ENSG00000124201	ENSP00000360817	ZNFX1	ENSDARG00000100280	ENSDARP00000136296	ZNFX1
ENSG00000122140	ENSP00000360850	MRPS2	ENSDARG00000103198	ENSDARP00000140765	MRPS2
ENSG00000152779	ENSP00000360855	SLC16A12	ENSDARG00000089885	ENSDARP00000115335	SLC16A12
ENSG00000152778	ENSP00000360860	IFIT5	ENSDARG00000007467	ENSDARP00000126820	ifit10
ENSG00000162373	ENSP00000360899	BEND5	ENSDARG00000075624	ENSDARP00000113792	BEND5
ENSG00000186094	ENSP00000360905	AGBL4	ENSDARG00000068050	ENSDARP00000115878	AGBL4
ENSG00000132122	ENSP00000360913	SPATA6	ENSDARG00000021115	ENSDARP00000114482	SPATA6
ENSG00000138135	ENSP00000360918	CH25H	ENSDARG00000045190	ENSDARP00000066438	CH25H
ENSG00000162368	ENSP00000360939	CMPK1	ENSDARG00000019924	ENSDARP00000113335	cmpk
ENSG00000162367	ENSP00000360951	TAL1	ENSDARG00000019930	ENSDARP00000077498	TAL1
ENSG00000180772	ENSP00000360973	AGTR2	ENSDARG00000035552	ENSDARP00000051531	AGTR2
ENSG00000142973	ENSP00000360991	CYP4B1	ENSDARG00000004964	ENSDARP00000071423	cyp4t8
ENSG00000138134	ENSP00000360995	STAMBPL1	ENSDARG00000003085	ENSDARP00000126898	STAMBPL1
ENSG00000152766	ENSP00000360998	ANKRD22	ENSDARG00000002298	ENSDARP00000012738	ANKRD22
ENSG00000123496	ENSP00000361004	IL13RA2	ENSDARG00000039436	ENSDARP00000057612	il13ra2
ENSG00000171357	ENSP00000361048	LURAP1	ENSDARG00000044406	ENSDARP00000151745	lurap1
ENSG00000107789	ENSP00000361064	MINPP1	ENSDARG00000045172	ENSDARP00000016794	MINPP1
ENSG00000117472	ENSP00000361072	TSPAN1	ENSDARG00000052027	ENSDARP00000128793	TSPAN1
ENSG00000180992	ENSP00000361084	MRPL14	ENSDARG00000068886	ENSDARP00000090555	MRPL14
ENSG00000173267	ENSP00000361087	SNCG	ENSDARG00000034423	ENSDARP00000123611	SNCG
ENSG00000159596	ENSP00000361095	TMEM69	ENSDARG00000076017	ENSDARP00000110037	TMEM69
ENSG00000173269	ENSP00000361097	MMRN2	ENSDARG00000076135	ENSDARP00000119074	mmrn2a
ENSG00000148288	ENSP00000361110	GBGT1	ENSDARG00000068503	ENSDARP00000089858	gbgt1l4
ENSG00000112715	ENSP00000361125	VEGFA	ENSDARG00000103542	ENSDARP00000133415	VEGFA
ENSG00000117448	ENSP00000361140	AKR1A1	ENSDARG00000112549	ENSDARP00000156797	
ENSG00000122375	ENSP00000361141	OPN4	ENSDARG00000053929	ENSDARP00000070530	OPN4
ENSG00000070759	ENSP00000361158	TESK2	ENSDARG00000061450	ENSDARP00000082077	TESK2
ENSG00000107771	ENSP00000361160	CCSER2	ENSDARG00000087749	ENSDARP00000109178	CCSER2
ENSG00000132773	ENSP00000361162	TOE1	ENSDARG00000077544	ENSDARP00000116268	TOE1
ENSG00000148308	ENSP00000361180	GTF3C5	ENSDARG00000067979	ENSDARP00000086268	GTF3C5
ENSG00000172315	ENSP00000361186	TP53RK	ENSDARG00000112667	ENSDARP00000151638	TP53RK
ENSG00000165698	ENSP00000361209	SPACA9	ENSDARG00000114189	ENSDARP00000146073	spaca9
ENSG00000172426	ENSP00000361238	RSPH9	ENSDARG00000017355	ENSDARP00000017411	RSPH9
ENSG00000126107	ENSP00000361245	HECTD3	ENSDARG00000038905	ENSDARP00000116948	HECTD3
ENSG00000122378	ENSP00000361262	PRXL2A	ENSDARG00000057378	ENSDARP00000115912	selenou1a
ENSG00000133665	ENSP00000361272	DYDC2	ENSDARG00000101848	ENSDARP00000134033	dydc2
ENSG00000130717	ENSP00000361285	UCK1	ENSDARG00000022218	ENSDARP00000065879	UCK1
ENSG00000101844	ENSP00000361306	ATG4A	ENSDARG00000014531	ENSDARP00000140027	ATG4A
ENSG00000126106	ENSP00000361311	TMEM53	ENSDARG00000038789	ENSDARP00000056648	TMEM53
ENSG00000160539	ENSP00000361338	PLPP7	ENSDARG00000103712	ENSDARP00000139196	PLPP7
ENSG00000126882	ENSP00000361345	FAM78A	ENSDARG00000088222	ENSDARP00000108315	FAM78A
ENSG00000133678	ENSP00000361347	TMEM254	ENSDARG00000109902	ENSDARP00000151499	tmem254
ENSG00000133661	ENSP00000361366	SFTPD	ENSDARG00000094681	ENSDARP00000119245	hbl2
ENSG00000126878	ENSP00000361383	AIF1L	ENSDARG00000009336	ENSDARP00000021771	AIF1L
ENSG00000159214	ENSP00000361392	CCDC24	ENSDARG00000038793	ENSDARP00000117032	CCDC24
ENSG00000165424	ENSP00000361411	ZCCHC24	ENSDARG00000078026	ENSDARP00000103116	ZCCHC24
ENSG00000157514	ENSP00000361458	TSC22D3	ENSDARG00000105498	ENSDARP00000142194	si:ch211-220e11.3
ENSG00000107130	ENSP00000361475	NCS1	ENSDARG00000054186	ENSDARP00000061785	NCS1
ENSG00000148358	ENSP00000361483	GPR107	ENSDARG00000103200	ENSDARP00000130532	GPR107
ENSG00000100982	ENSP00000361486	PCIF1	ENSDARG00000099084	ENSDARP00000135280	PCIF1
ENSG00000100979	ENSP00000361508	PLTP	ENSDARG00000104495	ENSDARP00000131164	PLTP
ENSG00000178922	ENSP00000361511	HYI	ENSDARG00000030166	ENSDARP00000131995	HYI
ENSG00000204052	ENSP00000361518	LRRC73	ENSDARG00000063411	ENSDARP00000146145	LRRC73
ENSG00000137221	ENSP00000361522	TJAP1	ENSDARG00000010681	ENSDARP00000122743	tjap1
ENSG00000080572	ENSP00000361531	DNAAF6	ENSDARG00000116607	ENSDARP00000152739	
ENSG00000117400	ENSP00000361548	MPL	ENSDARG00000116071	ENSDARP00000145215	
ENSG00000064601	ENSP00000361562	CTSA	ENSDARG00000098114	ENSDARP00000135590	CTSA
ENSG00000148335	ENSP00000361564	NTMT1	ENSDARG00000022399	ENSDARP00000145690	NTMT1
ENSG00000171462	ENSP00000361566	DLK2	ENSDARG00000076247	ENSDARP00000118418	DLK2
ENSG00000188483	ENSP00000361569	IER5L	ENSDARG00000054906	ENSDARP00000071657	IER5L
ENSG00000124257	ENSP00000361596	NEURL2	ENSDARG00000110488	ENSDARP00000155606	neurl2
ENSG00000177868	ENSP00000361600	SVBP	ENSDARG00000102305	ENSDARP00000136802	SVBP
ENSG00000165655	ENSP00000361602	ZNF503	ENSDARG00000018492	ENSDARP00000019426	ZNF503
ENSG00000164008	ENSP00000361603	C1orf50	ENSDARG00000071211	ENSDARP00000129427	C11H1orf50
ENSG00000165644	ENSP00000361616	COMTD1	ENSDARG00000078918	ENSDARP00000115880	COMTD1
ENSG00000167130	ENSP00000361625	DOLPP1	ENSDARG00000036915	ENSDARP00000133381	DOLPP1
ENSG00000147231	ENSP00000361628	RADX	ENSDARG00000010331	ENSDARP00000117453	radx
ENSG00000165637	ENSP00000361635	VDAC2	ENSDARG00000013623	ENSDARP00000014456	VDAC2
ENSG00000101470	ENSP00000361636	TNNC2	ENSDARG00000115350	ENSDARP00000155861	
ENSG00000127125	ENSP00000361642	PPCS	ENSDARG00000061889	ENSDARP00000083233	PPCS
ENSG00000066185	ENSP00000361646	ZMYND12	ENSDARG00000112329	ENSDARP00000153104	
ENSG00000198815	ENSP00000361653	FOXJ3	ENSDARG00000075774	ENSDARP00000145163	foxj3
ENSG00000095319	ENSP00000361658	NUP188	ENSDARG00000030022	ENSDARP00000043430	NUP188
ENSG00000137204	ENSP00000361666	SLC22A7	ENSDARG00000056028	ENSDARP00000094047	slc22a7a
ENSG00000175283	ENSP00000361667	DOLK	ENSDARG00000076991	ENSDARP00000099663	DOLK
ENSG00000101457	ENSP00000361705	DNTTIP1	ENSDARG00000101618	ENSDARP00000135205	DNTTIP1
ENSG00000167136	ENSP00000361725	ENDOG	ENSDARG00000058865	ENSDARP00000076258	ENDOG
ENSG00000160446	ENSP00000361752	ZDHHC12	ENSDARG00000111641	ENSDARP00000145069	
ENSG00000117016	ENSP00000361769	RIMS3	ENSDARG00000062305	ENSDARP00000094802	RIMS3
ENSG00000119335	ENSP00000361773	SET	ENSDARG00000003920	ENSDARP00000153053	SET
ENSG00000119333	ENSP00000361800	DYNC2I2	ENSDARG00000057635	ENSDARP00000074797	DYNC2I2
ENSG00000084070	ENSP00000361803	SMAP2	ENSDARG00000061446	ENSDARP00000082073	SMAP2
ENSG00000204070	ENSP00000361812	SYS1	ENSDARG00000017606	ENSDARP00000128138	SYS1
ENSG00000124145	ENSP00000361818	SDC4	ENSDARG00000059906	ENSDARP00000078265	sdc4
ENSG00000049089	ENSP00000361834	COL9A2	ENSDARG00000024492	ENSDARP00000037624	COL9A2
ENSG00000122861	ENSP00000361850	PLAU	ENSDARG00000039145	ENSDARP00000057178	PLAU
ENSG00000117000	ENSP00000361857	RLF	ENSDARG00000063553	ENSDARP00000087373	rlf
ENSG00000124713	ENSP00000361894	GNMT	ENSDARG00000006840	ENSDARP00000007584	GNMT
ENSG00000025772	ENSP00000361900	TOMM34	ENSDARG00000001557	ENSDARP00000001240	tomm34
ENSG00000116985	ENSP00000361915	BMP8B	ENSDARG00000035677	ENSDARP00000094030	BMP8A
ENSG00000084072	ENSP00000361918	PPIE	ENSDARG00000111596	ENSDARP00000140444	
ENSG00000172586	ENSP00000361923	CHCHD1	ENSDARG00000029100	ENSDARP00000091714	chchd1
ENSG00000196968	ENSP00000361932	FUT11	ENSDARG00000102402	ENSDARP00000134474	FUT11
ENSG00000124659	ENSP00000361967	TBCC	ENSDARG00000022918	ENSDARP00000015151	TBCC
ENSG00000196683	ENSP00000361970	TOMM7	ENSDARG00000067717	ENSDARP00000135944	tomm7
ENSG00000168734	ENSP00000361981	PKIG	ENSDARG00000086471	ENSDARP00000107936	PKIG
ENSG00000167112	ENSP00000361982	TRUB2	ENSDARG00000028379	ENSDARP00000116763	trub2
ENSG00000126953	ENSP00000361993	TIMM8A	ENSDARG00000114203	ENSDARP00000149387	timm8a
ENSG00000126950	ENSP00000362021	TMEM35A	ENSDARG00000052567	ENSDARP00000117700	TMEM35A
ENSG00000188917	ENSP00000362026	TRMT2B	ENSDARG00000033967	ENSDARP00000112957	TRMT2B
ENSG00000182180	ENSP00000362036	MRPS16	ENSDARG00000098972	ENSDARP00000138425	MRPS16
ENSG00000213551	ENSP00000362041	DNAJC9	ENSDARG00000111989	ENSDARP00000151203	dnajc9
ENSG00000168653	ENSP00000362058	NDUFS5	ENSDARG00000006290	ENSDARP00000011338	NDUFS5
ENSG00000171159	ENSP00000362085	BBLN	ENSDARG00000086753	ENSDARP00000109078	BBLN
ENSG00000102359	ENSP00000362095	SRPX2	ENSDARG00000034559	ENSDARP00000045808	SRPX2
ENSG00000183431	ENSP00000362110	SF3A3	ENSDARG00000100114	ENSDARP00000140243	SF3A3
ENSG00000101052	ENSP00000362121	IFT52	ENSDARG00000045025	ENSDARP00000066190	IFT52
ENSG00000000005	ENSP00000362122	TNMD	ENSDARG00000052615	ENSDARP00000068994	TNMD
ENSG00000138308	ENSP00000362123	PLA2G12B	ENSDARG00000015662	ENSDARP00000104679	PLA2G12B
ENSG00000188786	ENSP00000362127	MTF1	ENSDARG00000102898	ENSDARP00000154757	MTF1
ENSG00000196449	ENSP00000362135	YRDC	ENSDARG00000041428	ENSDARP00000060728	YRDC
ENSG00000112559	ENSP00000362142	MDFI	ENSDARG00000089564	ENSDARP00000108995	MDFI
ENSG00000156026	ENSP00000362144	MCU	ENSDARG00000101175	ENSDARP00000133611	MCU
ENSG00000134697	ENSP00000362153	GNL2	ENSDARG00000098080	ENSDARP00000140260	GNL2
ENSG00000163875	ENSP00000362166	MEAF6	ENSDARG00000101216	ENSDARP00000141878	MEAF6
ENSG00000171169	ENSP00000362170	NAIF1	ENSDARG00000062753	ENSDARP00000122597	NAIF1
ENSG00000163874	ENSP00000362179	ZC3H12A	ENSDARG00000101034	ENSDARP00000136372	ZC3H12A
ENSG00000167106	ENSP00000362187	EEIG1	ENSDARG00000113063	ENSDARP00000145007	
ENSG00000119535	ENSP00000362195	CSF3R	ENSDARG00000045959	ENSDARP00000063985	CSF3R
ENSG00000107742	ENSP00000362201	SPOCK2	ENSDARG00000075393	ENSDARP00000150729	spock2
ENSG00000136908	ENSP00000362202	DPM2	ENSDARG00000095623	ENSDARP00000119493	DPM2
ENSG00000122863	ENSP00000362207	CHST3	ENSDARG00000061070	ENSDARP00000081146	CHST3
ENSG00000116898	ENSP00000362208	MRPS15	ENSDARG00000109289	ENSDARP00000147803	MRPS15
ENSG00000196182	ENSP00000362222	STK40	ENSDARG00000098135	ENSDARP00000130758	STK40
ENSG00000124429	ENSP00000362238	POF1B	ENSDARG00000109838	ENSDARP00000146146	
ENSG00000116871	ENSP00000362244	MAP7D1	ENSDARG00000098802	ENSDARP00000136038	MAP7D1
ENSG00000198246	ENSP00000362285	SLC29A3	ENSDARG00000077828	ENSDARP00000098767	SLC29A3
ENSG00000131171	ENSP00000362308	SH3BGRL	ENSDARG00000058302	ENSDARP00000075601	SH3BGRL
ENSG00000148730	ENSP00000362314	EIF4EBP2	ENSDARG00000031819	ENSDARP00000040925	EIF4EBP2
ENSG00000180817	ENSP00000362329	PPA1	ENSDARG00000030441	ENSDARP00000040408	ppa1b
ENSG00000126067	ENSP00000362334	PSMB2	ENSDARG00000031511	ENSDARP00000041113	PSMB2
ENSG00000042286	ENSP00000362345	AIFM2	ENSDARG00000077549	ENSDARP00000097988	AIFM2
ENSG00000167094	ENSP00000362386	TTC16	ENSDARG00000104035	ENSDARP00000139979	ttc16
ENSG00000099282	ENSP00000362387	TSPAN15	ENSDARG00000112969	ENSDARP00000151346	tspan15
ENSG00000160401	ENSP00000362392	CFAP157	ENSDARG00000099042	ENSDARP00000139815	CFAP157
ENSG00000204103	ENSP00000362410	MAFB	ENSDARG00000017121	ENSDARP00000018087	MAFB
ENSG00000204104	ENSP00000362424	TRAF3IP1	ENSDARG00000010300	ENSDARP00000137079	TRAF3IP1
ENSG00000124767	ENSP00000362463	GLO1	ENSDARG00000068978	ENSDARP00000090756	GLO1
ENSG00000188910	ENSP00000362464	GJB3	ENSDARG00000042866	ENSDARP00000062916	GJB3
ENSG00000102383	ENSP00000362465	ZDHHC15	ENSDARG00000071872	ENSDARP00000097436	ZDHHC15
ENSG00000072080	ENSP00000362466	SPP2	ENSDARG00000095590	ENSDARP00000115588	spp2
ENSG00000136856	ENSP00000362469	SLC2A8	ENSDARG00000104278	ENSDARP00000133291	SLC2A8
ENSG00000094841	ENSP00000362481	UPRT	ENSDARG00000035549	ENSDARP00000051528	UPRT
ENSG00000198937	ENSP00000362507	CCDC167	ENSDARG00000045850	ENSDARP00000118096	ccdc167
ENSG00000101413	ENSP00000362532	RPRD1B	ENSDARG00000038113	ENSDARP00000055563	RPRD1B
ENSG00000101407	ENSP00000362547	TTI1	ENSDARG00000004114	ENSDARP00000019450	TTI1
ENSG00000137200	ENSP00000362550	CMTR1	ENSDARG00000030830	ENSDARP00000049372	CMTR1
ENSG00000132821	ENSP00000362560	VSTM2L	ENSDARG00000098289	ENSDARP00000144471	VSTM2L
ENSG00000112130	ENSP00000362578	RNF8	ENSDARG00000044949	ENSDARP00000125628	rnf8
ENSG00000119487	ENSP00000362597	MAPKAP1	ENSDARG00000091777	ENSDARP00000111582	MAPKAP1
ENSG00000204116	ENSP00000362601	CHIC1	ENSDARG00000053166	ENSDARP00000069642	CHIC1
ENSG00000137193	ENSP00000362608	PIM1	ENSDARG00000100020	ENSDARP00000132458	PIM1
ENSG00000160062	ENSP00000362609	ZBTB8A	ENSDARG00000059226	ENSDARP00000112298	ZBTB8A
ENSG00000131264	ENSP00000362613	CDX4	ENSDARG00000036292	ENSDARP00000098008	cdx4
ENSG00000175130	ENSP00000362638	MARCKSL1	ENSDARG00000035715	ENSDARP00000130507	marcksl1b
ENSG00000173611	ENSP00000362650	SCAI	ENSDARG00000060865	ENSDARP00000145058	SCAI
ENSG00000136935	ENSP00000362656	GOLGA1	ENSDARG00000008979	ENSDARP00000089349	GOLGA1
ENSG00000160055	ENSP00000362695	TMEM234	ENSDARG00000078333	ENSDARP00000116032	tmem234
ENSG00000084652	ENSP00000362712	TXLNA	ENSDARG00000077037	ENSDARP00000026470	TXLNA
ENSG00000198034	ENSP00000362744	RPS4X	ENSDARG00000014690	ENSDARP00000108089	RPS4Y2
ENSG00000171448	ENSP00000362760	ZBTB26	ENSDARG00000028949	ENSDARP00000121365	ZBTB26
ENSG00000084636	ENSP00000362776	COL16A1	ENSDARG00000009194	ENSDARP00000126509	col16a1
ENSG00000179774	ENSP00000362777	ATOH7	ENSDARG00000069552	ENSDARP00000092102	atoh7
ENSG00000186810	ENSP00000362795	CXCR3	ENSDARG00000111607	ENSDARP00000145364	
ENSG00000147174	ENSP00000362800	GCNA	ENSDARG00000101060	ENSDARP00000141634	gcna
ENSG00000137168	ENSP00000362803	PPIL1	ENSDARG00000015422	ENSDARP00000127620	PPIL1
ENSG00000162517	ENSP00000362807	PEF1	ENSDARG00000023989	ENSDARP00000033243	PEF1
ENSG00000121769	ENSP00000362817	FABP3	ENSDARG00000023290	ENSDARP00000039143	FABP3
ENSG00000112081	ENSP00000362820	SRSF3	ENSDARG00000059360	ENSDARP00000119957	SRSF3
ENSG00000084628	ENSP00000362841	NKAIN1	ENSDARG00000006859	ENSDARP00000003013	NKAIN1
ENSG00000149636	ENSP00000362855	DSN1	ENSDARG00000089922	ENSDARP00000104986	dsn1
ENSG00000165476	ENSP00000362863	REEP3	ENSDARG00000004160	ENSDARP00000023124	REEP3
ENSG00000185681	ENSP00000362869	MORN5	ENSDARG00000033610	ENSDARP00000041381	MORN5
ENSG00000162510	ENSP00000362870	MATN1	ENSDARG00000030215	ENSDARP00000049044	MATN1
ENSG00000119421	ENSP00000362873	NDUFA8	ENSDARG00000058041	ENSDARP00000075289	NDUFA8
ENSG00000182010	ENSP00000362894	RTKN2	ENSDARG00000053558	ENSDARP00000112959	RTKN2
ENSG00000116350	ENSP00000362900	SRSF4	ENSDARG00000105293	ENSDARP00000131436	SRSF4
ENSG00000180098	ENSP00000362936	TRNAU1AP	ENSDARG00000056475	ENSDARP00000073432	trnau1apb
ENSG00000204138	ENSP00000362942	PHACTR4	ENSDARG00000032221	ENSDARP00000044234	phactr4b
ENSG00000119396	ENSP00000362946	RAB14	ENSDARG00000035188	ENSDARP00000050970	rab14l
ENSG00000119397	ENSP00000362962	CNTRL	ENSDARG00000088492	ENSDARP00000111923	cntrl
ENSG00000169403	ENSP00000362965	PTAFR	ENSDARG00000042370	ENSDARP00000128308	PTAFR
ENSG00000158156	ENSP00000362991	XKR8	ENSDARG00000039996	ENSDARP00000058512	XKR8
