Species1GeneID	Species1ProteinID	Species1GeneName	Species2GeneID	Species2ProteinID	Species2GeneName
ENSDARG00000086411	ENSDARP00000091866	srsf10b	ENSPKIG00000003304	ENSPKIP00000017361	srsf10b
ENSDARG00000040064	ENSDARP00000091872	ACP6	ENSPKIG00000011008	ENSPKIP00000029974	acp6
ENSDARG00000056248	ENSDARP00000091921	si:dkey-183i3.5	ENSPKIG00000015673	ENSPKIP00000037537	si:dkey-183i3.5
ENSDARG00000027172	ENSDARP00000091924	phactr2	ENSPKIG00000005983	ENSPKIP00000021695	PHACTR2
ENSDARG00000069482	ENSDARP00000091948	traf1	ENSPKIG00000019901	ENSPKIP00000001715	traf1
ENSDARG00000069481	ENSDARP00000091949	ghrh	ENSPKIG00000015875	ENSPKIP00000037845	
ENSDARG00000007175	ENSDARP00000091972	RECQL	ENSPKIG00000008072	ENSPKIP00000025071	recql
ENSDARG00000034605	ENSDARP00000091974	zgc:153169	ENSPKIG00000004744	ENSPKIP00000019674	zgc:153169
ENSDARG00000069494	ENSDARP00000091975	tmem223	ENSPKIG00000006829	ENSPKIP00000023040	tmem223
ENSDARG00000069497	ENSDARP00000091977	SUMF2	ENSPKIG00000018345	ENSPKIP00000011934	
ENSDARG00000069501	ENSDARP00000091982	ABHD11	ENSPKIG00000018319	ENSPKIP00000011896	abhd11
ENSDARG00000069503	ENSDARP00000091985	cldn3c	ENSPKIG00000006263	ENSPKIP00000022231	
ENSDARG00000069504	ENSDARP00000091990	il12b2	ENSPKIG00000019280	ENSPKIP00000000719	
ENSDARG00000069507	ENSDARP00000091993	mettl27	ENSPKIG00000010193	ENSPKIP00000028628	mettl27
ENSDARG00000069518	ENSDARP00000092015	AQP3	ENSPKIG00000004013	ENSPKIP00000018449	aqp3b
ENSDARG00000069521	ENSDARP00000092020	VPS29	ENSPKIG00000015881	ENSPKIP00000037866	vps29
ENSDARG00000014366	ENSDARP00000092027	LUC7L3	ENSPKIG00000007180	ENSPKIP00000023618	LUC7L3
ENSDARG00000044276	ENSDARP00000092035	spp1	ENSPKIG00000022451	ENSPKIP00000005987	
ENSDARG00000069527	ENSDARP00000092037	ube2g1b	ENSPKIG00000006930	ENSPKIP00000023227	ube2g1b
ENSDARG00000054829	ENSDARP00000092039	PIK3C3	ENSPKIG00000015200	ENSPKIP00000036789	pik3c3
ENSDARG00000091385	ENSDARP00000092040	zgc:165409	ENSPKIG00000012194	ENSPKIP00000031873	
ENSDARG00000069529	ENSDARP00000092048	zgc:153981	ENSPKIG00000011047	ENSPKIP00000030032	zgc:153981
ENSDARG00000069552	ENSDARP00000092102	atoh7	ENSPKIG00000005244	ENSPKIP00000020480	atoh7
ENSDARG00000060187	ENSDARP00000092184	si:ch211-214c7.5	ENSPKIG00000007799	ENSPKIP00000024618	si:ch211-214c7.5
ENSDARG00000022614	ENSDARP00000092253	ddx43	ENSPKIG00000002941	ENSPKIP00000016751	ddx43
ENSDARG00000069640	ENSDARP00000092263	VEGFC	ENSPKIG00000001136	ENSPKIP00000013863	vegfc
ENSDARG00000078508	ENSDARP00000092299	kcp	ENSPKIG00000008551	ENSPKIP00000025841	
ENSDARG00000062973	ENSDARP00000092335	TTLL7	ENSPKIG00000022327	ENSPKIP00000005892	ttll7
ENSDARG00000089640	ENSDARP00000092348	si:dkey-117n7.5	ENSPKIG00000005453	ENSPKIP00000020800	
ENSDARG00000069675	ENSDARP00000092351	her8.2	ENSPKIG00000009382	ENSPKIP00000027234	her8.2
ENSDARG00000069681	ENSDARP00000092355	PCGF6	ENSPKIG00000001037	ENSPKIP00000013694	pcgf6
ENSDARG00000057328	ENSDARP00000092374	cth1	ENSPKIG00000015883	ENSPKIP00000037856	cth1
ENSDARG00000059236	ENSDARP00000092384	PTGER4	ENSPKIG00000018854	ENSPKIP00000000042	ptger4a
ENSDARG00000069698	ENSDARP00000092387	LRGUK	ENSPKIG00000005557	ENSPKIP00000020972	LRGUK
ENSDARG00000069696	ENSDARP00000092390	lrif1	ENSPKIG00000006964	ENSPKIP00000023273	
ENSDARG00000069703	ENSDARP00000092403	EFHB	ENSPKIG00000010264	ENSPKIP00000028738	efhb
ENSDARG00000039406	ENSDARP00000092407	prom2	ENSPKIG00000007738	ENSPKIP00000024569	
ENSDARG00000076280	ENSDARP00000092432	PPP1R1B	ENSPKIG00000021172	ENSPKIP00000003839	PPP1R1B
ENSDARG00000076169	ENSDARP00000092475	pold3	ENSPKIG00000018505	ENSPKIP00000011404	pold3
ENSDARG00000017315	ENSDARP00000092507	LARP7	ENSPKIG00000023484	ENSPKIP00000007696	larp7
ENSDARG00000027360	ENSDARP00000092583	si:ch211-106h11.3	ENSPKIG00000007248	ENSPKIP00000023731	si:ch211-106h11.3
ENSDARG00000058454	ENSDARP00000092617	dynll1	ENSPKIG00000001421	ENSPKIP00000014316	dynll1
ENSDARG00000069795	ENSDARP00000092634	zgc:154058	ENSPKIG00000012318	ENSPKIP00000032082	zgc:154058
ENSDARG00000069815	ENSDARP00000092673	DNALI1	ENSPKIG00000005377	ENSPKIP00000020701	dnali1
ENSDARG00000069823	ENSDARP00000092693	proca1	ENSPKIG00000006672	ENSPKIP00000022799	proca1
ENSDARG00000032866	ENSDARP00000092749	ERH	ENSPKIG00000007829	ENSPKIP00000024664	ERH
ENSDARG00000069852	ENSDARP00000092768	LIPT2	ENSPKIG00000018486	ENSPKIP00000011354	lipt2
ENSDARG00000078383	ENSDARP00000092790	MCRIP1	ENSPKIG00000006258	ENSPKIP00000022132	MCRIP1
ENSDARG00000041980	ENSDARP00000092792	CALHM6	ENSPKIG00000025663	ENSPKIP00000011997	calhm6
ENSDARG00000074806	ENSDARP00000092857	AFAP1L2	ENSPKIG00000010697	ENSPKIP00000029461	AFAP1L2
ENSDARG00000092693	ENSDARP00000092887	TPT1	ENSPKIG00000007549	ENSPKIP00000024214	tpt1
ENSDARG00000069910	ENSDARP00000092894	GTF2F2	ENSPKIG00000013231	ENSPKIP00000033575	gtf2f2b
ENSDARG00000114978	ENSDARP00000092915		ENSPKIG00000001754	ENSPKIP00000014825	ska3
ENSDARG00000012763	ENSDARP00000092960	ARL13B	ENSPKIG00000011815	ENSPKIP00000031278	arl13b
ENSDARG00000069941	ENSDARP00000092988	tdp2a	ENSPKIG00000000530	ENSPKIP00000012927	
ENSDARG00000076839	ENSDARP00000093050	ftr86	ENSPKIG00000000776	ENSPKIP00000013289	
ENSDARG00000095070	ENSDARP00000093072	cd28	ENSPKIG00000003058	ENSPKIP00000016938	cd28
ENSDARG00000031228	ENSDARP00000093077	podxl	ENSPKIG00000005801	ENSPKIP00000021355	
ENSDARG00000006621	ENSDARP00000093111	PSPC1	ENSPKIG00000003578	ENSPKIP00000017813	pspc1
ENSDARG00000020834	ENSDARP00000093124	si:dkey-230p4.1	ENSPKIG00000004005	ENSPKIP00000018445	
ENSDARG00000070006	ENSDARP00000093139	RCN1	ENSPKIG00000023500	ENSPKIP00000007712	RCN1
ENSDARG00000070012	ENSDARP00000093160	sesn2	ENSPKIG00000010367	ENSPKIP00000028918	sesn2
ENSDARG00000070011	ENSDARP00000093162	hce2l2	ENSPKIG00000009623	ENSPKIP00000027857	
ENSDARG00000070019	ENSDARP00000093187	taf15	ENSPKIG00000014354	ENSPKIP00000035370	taf15
ENSDARG00000070028	ENSDARP00000093207	tmem41aa	ENSPKIG00000009907	ENSPKIP00000028151	tmem41aa
ENSDARG00000070029	ENSDARP00000093211	EHHADH	ENSPKIG00000019188	ENSPKIP00000000574	ehhadh
ENSDARG00000070043	ENSDARP00000093249	DARS1	ENSPKIG00000010740	ENSPKIP00000029545	dars1
ENSDARG00000090526	ENSDARP00000093251	plekhs1.3	ENSPKIG00000010276	ENSPKIP00000028785	plekhs1.2
ENSDARG00000070046	ENSDARP00000093259	ENY2	ENSPKIG00000014542	ENSPKIP00000035695	ENY2
ENSDARG00000023330	ENSDARP00000093277	ANP32B	ENSPKIG00000013545	ENSPKIP00000034066	anp32b
ENSDARG00000029615	ENSDARP00000093286	zgc:77056	ENSPKIG00000014317	ENSPKIP00000035296	zgc:77056
ENSDARG00000037079	ENSDARP00000093287	cfap36	ENSPKIG00000021747	ENSPKIP00000004797	CFAP36
ENSDARG00000037309	ENSDARP00000093298	GATB	ENSPKIG00000017076	ENSPKIP00000039925	GATB
ENSDARG00000070061	ENSDARP00000093302	GFER	ENSPKIG00000017521	ENSPKIP00000040632	gfer
ENSDARG00000036584	ENSDARP00000093315	ST8SIA5	ENSPKIG00000020159	ENSPKIP00000002171	st8sia5
ENSDARG00000040033	ENSDARP00000093328	TRMT11	ENSPKIG00000012868	ENSPKIP00000033007	trmt11
ENSDARG00000079308	ENSDARP00000093332	TOR3A	ENSPKIG00000007356	ENSPKIP00000023904	tor3a
ENSDARG00000070084	ENSDARP00000093339	PHF10	ENSPKIG00000008224	ENSPKIP00000025316	phf10
ENSDARG00000017504	ENSDARP00000093343	shtn2	ENSPKIG00000013671	ENSPKIP00000034271	
ENSDARG00000070085	ENSDARP00000093347	METTL6	ENSPKIG00000013289	ENSPKIP00000033664	mettl6
ENSDARG00000070094	ENSDARP00000093359	sytl1	ENSPKIG00000022115	ENSPKIP00000005434	sytl1
ENSDARG00000070092	ENSDARP00000093366	KCNV1	ENSPKIG00000001738	ENSPKIP00000014790	KCNV1
ENSDARG00000015224	ENSDARP00000093386	CD2AP	ENSPKIG00000014703	ENSPKIP00000035984	cd2ap
ENSDARG00000070107	ENSDARP00000093395	six7	ENSPKIG00000003814	ENSPKIP00000018146	six7
ENSDARG00000070116	ENSDARP00000093404	NIT1	ENSPKIG00000016558	ENSPKIP00000039005	nit1
ENSDARG00000070119	ENSDARP00000093415	ctc1	ENSPKIG00000021575	ENSPKIP00000004504	
ENSDARG00000070121	ENSDARP00000093421	RHOH	ENSPKIG00000004992	ENSPKIP00000020069	rhoh
ENSDARG00000024561	ENSDARP00000093426	nolc1	ENSPKIG00000006522	ENSPKIP00000022565	nolc1
ENSDARG00000070131	ENSDARP00000093437	RPP25L	ENSPKIG00000014101	ENSPKIP00000034965	rpp25l
ENSDARG00000078619	ENSDARP00000093456	PNP	ENSPKIG00000015502	ENSPKIP00000037258	pnp5a
ENSDARG00000070142	ENSDARP00000093472	cart4	ENSPKIG00000024777	ENSPKIP00000009825	cart4
ENSDARG00000058644	ENSDARP00000093481	dnajb2	ENSPKIG00000001907	ENSPKIP00000015092	dnajb2
ENSDARG00000053828	ENSDARP00000093497	ubxn11	ENSPKIG00000022285	ENSPKIP00000005723	UBXN11
ENSDARG00000011055	ENSDARP00000093542	FBXO9	ENSPKIG00000015638	ENSPKIP00000037468	fbxo9
ENSDARG00000070170	ENSDARP00000093546	si:ch211-225p5.8	ENSPKIG00000003756	ENSPKIP00000018044	si:ch211-225p5.8
ENSDARG00000042291	ENSDARP00000093553	DLX6	ENSPKIG00000001768	ENSPKIP00000014852	dlx6a
ENSDARG00000071212	ENSDARP00000093602	P3H1	ENSPKIG00000025379	ENSPKIP00000010815	P3H1
ENSDARG00000051756	ENSDARP00000093629	PDHX	ENSPKIG00000021977	ENSPKIP00000005220	pdhx
ENSDARG00000078473	ENSDARP00000093632	NUCKS1	ENSPKIG00000011625	ENSPKIP00000030943	nucks1b
ENSDARG00000095577	ENSDARP00000093650	CYBRD1	ENSPKIG00000006073	ENSPKIP00000021826	cybrd1
ENSDARG00000070222	ENSDARP00000093655	FAM43B	ENSPKIG00000008376	ENSPKIP00000025535	fam43b
ENSDARG00000070229	ENSDARP00000093672	zgc:158258	ENSPKIG00000001924	ENSPKIP00000015096	
ENSDARG00000074591	ENSDARP00000093748	EDA	ENSPKIG00000013744	ENSPKIP00000034390	eda
ENSDARG00000070271	ENSDARP00000093754	tut4	ENSPKIG00000004708	ENSPKIP00000019615	
ENSDARG00000037919	ENSDARP00000093768	rbbp6	ENSPKIG00000018682	ENSPKIP00000011697	RBBP6
ENSDARG00000074745	ENSDARP00000093778	zmp:0000000760	ENSPKIG00000024514	ENSPKIP00000009402	zmp:0000000760
ENSDARG00000074163	ENSDARP00000093820	rasef2	ENSPKIG00000020661	ENSPKIP00000002980	rasef2
ENSDARG00000054789	ENSDARP00000093828	LYSMD1	ENSPKIG00000010901	ENSPKIP00000029785	lysmd1
ENSDARG00000070320	ENSDARP00000093863	exoc1l	ENSPKIG00000013937	ENSPKIP00000034698	exoc1l
ENSDARG00000070321	ENSDARP00000093865	CLRN2	ENSPKIG00000022458	ENSPKIP00000006000	clrn2
ENSDARG00000070337	ENSDARP00000093905	hoxc1a	ENSPKIG00000006338	ENSPKIP00000022254	
ENSDARG00000070338	ENSDARP00000093906	HOXC4	ENSPKIG00000003102	ENSPKIP00000017012	hoxc4a
ENSDARG00000070341	ENSDARP00000093909	or90a1	ENSPKIG00000023064	ENSPKIP00000007008	or90a1
ENSDARG00000070346	ENSDARP00000093913	HOXC8	ENSPKIG00000003163	ENSPKIP00000017112	hoxc8a
ENSDARG00000070352	ENSDARP00000093921	HOXC12	ENSPKIG00000003281	ENSPKIP00000017315	hoxc12a
ENSDARG00000070362	ENSDARP00000093937	gjb9b	ENSPKIG00000024323	ENSPKIP00000009085	gjb9b
ENSDARG00000063882	ENSDARP00000093941	COX19	ENSPKIG00000025052	ENSPKIP00000010275	cox19
ENSDARG00000090190	ENSDARP00000093952	bcam	ENSPKIG00000024413	ENSPKIP00000009212	bcam
ENSDARG00000070386	ENSDARP00000093996	KRTCAP2	ENSPKIG00000014039	ENSPKIP00000034884	krtcap2
ENSDARG00000070387	ENSDARP00000093998	nudt7	ENSPKIG00000001874	ENSPKIP00000015023	nudt7
ENSDARG00000026629	ENSDARP00000094011	GMDS	ENSPKIG00000009075	ENSPKIP00000026727	gmds
ENSDARG00000056376	ENSDARP00000094013	ANKRD37	ENSPKIG00000023670	ENSPKIP00000007994	ankrd37
ENSDARG00000070394	ENSDARP00000094017	UROC1	ENSPKIG00000025363	ENSPKIP00000010785	uroc1
ENSDARG00000035677	ENSDARP00000094030	BMP8A	ENSPKIG00000023298	ENSPKIP00000007397	bmp8a
ENSDARG00000070399	ENSDARP00000094034	ALG2	ENSPKIG00000014585	ENSPKIP00000035753	alg2
ENSDARG00000070403	ENSDARP00000094043	NTAQ1	ENSPKIG00000024731	ENSPKIP00000009742	ntaq1
ENSDARG00000070404	ENSDARP00000094044	inka1b	ENSPKIG00000024879	ENSPKIP00000009986	
ENSDARG00000070407	ENSDARP00000094053	ABITRAM	ENSPKIG00000020713	ENSPKIP00000003056	abitram
ENSDARG00000039346	ENSDARP00000094070	ndufa5	ENSPKIG00000021162	ENSPKIP00000003825	ndufa5
ENSDARG00000023104	ENSDARP00000094101	SCAPER	ENSPKIG00000001843	ENSPKIP00000015031	scaper
ENSDARG00000070426	ENSDARP00000094107	CHAC1	ENSPKIG00000021542	ENSPKIP00000004428	chac1
ENSDARG00000000588	ENSDARP00000094120	tamalin	ENSPKIG00000016990	ENSPKIP00000039748	tamalin
ENSDARG00000070431	ENSDARP00000094123	fip1l1b	ENSPKIG00000003396	ENSPKIP00000017584	fip1l1a
ENSDARG00000070433	ENSDARP00000094129	VPS18	ENSPKIG00000000753	ENSPKIP00000013260	vps18
ENSDARG00000070434	ENSDARP00000094132	RHOV	ENSPKIG00000000786	ENSPKIP00000013312	rhov
ENSDARG00000052334	ENSDARP00000094142	ociad1	ENSPKIG00000004311	ENSPKIP00000018942	ociad1
ENSDARG00000014050	ENSDARP00000094153	NGF	ENSPKIG00000004273	ENSPKIP00000018882	ngfb
ENSDARG00000070447	ENSDARP00000094174	SLC39A9	ENSPKIG00000003322	ENSPKIP00000017389	slc39a9
ENSDARG00000070453	ENSDARP00000094181	GCH1	ENSPKIG00000004964	ENSPKIP00000020031	gch1
ENSDARG00000035889	ENSDARP00000094186	zbtb8b	ENSPKIG00000024392	ENSPKIP00000009185	zbtb8b
ENSDARG00000070458	ENSDARP00000094197	zgc:153292	ENSPKIG00000016404	ENSPKIP00000038745	
ENSDARG00000070461	ENSDARP00000094210	CDIN1	ENSPKIG00000020090	ENSPKIP00000002040	cdin1
ENSDARG00000070465	ENSDARP00000094223	zbed4l1	ENSPKIG00000000963	ENSPKIP00000013591	
ENSDARG00000070471	ENSDARP00000094231	TARBP2	ENSPKIG00000002455	ENSPKIP00000015928	TARBP2
ENSDARG00000070477	ENSDARP00000094239	DNAJC2	ENSPKIG00000006694	ENSPKIP00000022862	dnajc2
ENSDARG00000070475	ENSDARP00000094247	KHDRBS1	ENSPKIG00000024687	ENSPKIP00000009674	khdrbs1b
ENSDARG00000070480	ENSDARP00000094251	AGR2	ENSPKIG00000010902	ENSPKIP00000029798	agr2
ENSDARG00000045880	ENSDARP00000094260	gas2l3	ENSPKIG00000025440	ENSPKIP00000010908	
ENSDARG00000070484	ENSDARP00000094263	zgc:195001	ENSPKIG00000021356	ENSPKIP00000004119	zgc:195001
ENSDARG00000070485	ENSDARP00000094265	CENPS	ENSPKIG00000012136	ENSPKIP00000031810	cenps
ENSDARG00000019741	ENSDARP00000094278	ccndx	ENSPKIG00000021467	ENSPKIP00000004304	ccndx
ENSDARG00000070491	ENSDARP00000094282	hpcal4	ENSPKIG00000024475	ENSPKIP00000009328	hpcal4
ENSDARG00000060062	ENSDARP00000094348	lrrc74a	ENSPKIG00000003331	ENSPKIP00000017413	LRRC74A
ENSDARG00000038012	ENSDARP00000094368	fam83fa	ENSPKIG00000003519	ENSPKIP00000017717	fam83fa
ENSDARG00000045900	ENSDARP00000094377	AGBL5	ENSPKIG00000013187	ENSPKIP00000033521	agbl5
ENSDARG00000035954	ENSDARP00000094388	TDP2	ENSPKIG00000006483	ENSPKIP00000022506	tdp2b
ENSDARG00000045661	ENSDARP00000094398	IRF7	ENSPKIG00000000159	ENSPKIP00000012328	irf7
ENSDARG00000002377	ENSDARP00000094402	mief2	ENSPKIG00000014167	ENSPKIP00000035078	mief2
ENSDARG00000030278	ENSDARP00000094415	IDH3A	ENSPKIG00000000910	ENSPKIP00000013495	idh3a
ENSDARG00000070538	ENSDARP00000094416	HEY1	ENSPKIG00000018533	ENSPKIP00000011447	HEY1
ENSDARG00000045910	ENSDARP00000094421	TMEM181	ENSPKIG00000023911	ENSPKIP00000008402	tmem181
ENSDARG00000070541	ENSDARP00000094426	si:dkeyp-97e7.9	ENSPKIG00000017919	ENSPKIP00000041313	si:dkeyp-97e7.9
ENSDARG00000019556	ENSDARP00000094436	CLCN7	ENSPKIG00000018139	ENSPKIP00000041725	clcn7
ENSDARG00000053240	ENSDARP00000094438	KIF6	ENSPKIG00000022356	ENSPKIP00000005872	kif6
ENSDARG00000035985	ENSDARP00000094467	FAM210A	ENSPKIG00000000112	ENSPKIP00000012254	fam210aa
ENSDARG00000033928	ENSDARP00000094499	NDFIP2	ENSPKIG00000019776	ENSPKIP00000001504	ndfip2
ENSDARG00000070568	ENSDARP00000094508	atad5a	ENSPKIG00000004953	ENSPKIP00000020118	ATAD5
ENSDARG00000013729	ENSDARP00000094522	SRSF6	ENSPKIG00000018463	ENSPKIP00000011506	SRSF6
ENSDARG00000074466	ENSDARP00000094523	gdpd3a	ENSPKIG00000016862	ENSPKIP00000039549	gdpd3a
ENSDARG00000053934	ENSDARP00000094552	hdhd3	ENSPKIG00000019695	ENSPKIP00000001373	hdhd3
ENSDARG00000070578	ENSDARP00000094560	edn2	ENSPKIG00000020906	ENSPKIP00000003390	
ENSDARG00000016138	ENSDARP00000094574	NME6	ENSPKIG00000004932	ENSPKIP00000019985	nme6
ENSDARG00000033234	ENSDARP00000094591	STMN2	ENSPKIG00000018549	ENSPKIP00000011477	STMN2
ENSDARG00000070598	ENSDARP00000094621	ENO4	ENSPKIG00000009937	ENSPKIP00000028204	eno4
ENSDARG00000011506	ENSDARP00000094631	LPCAT1	ENSPKIG00000020226	ENSPKIP00000002255	LPCAT1
ENSDARG00000070607	ENSDARP00000094638	mrpl36	ENSPKIG00000024258	ENSPKIP00000008977	mrpl36
ENSDARG00000056075	ENSDARP00000094648	rca2.1	ENSPKIG00000011036	ENSPKIP00000030056	
ENSDARG00000070618	ENSDARP00000094655	tatdn2	ENSPKIG00000025206	ENSPKIP00000010513	
ENSDARG00000070623	ENSDARP00000094663	MED10	ENSPKIG00000024227	ENSPKIP00000008932	MED10
ENSDARG00000070644	ENSDARP00000094710	TTPAL	ENSPKIG00000011537	ENSPKIP00000030822	ttpal
ENSDARG00000070658	ENSDARP00000094731	zbtb12.2	ENSPKIG00000012101	ENSPKIP00000031724	zbtb12.1
ENSDARG00000070670	ENSDARP00000094755	CRIP2	ENSPKIG00000009347	ENSPKIP00000027185	crip2
ENSDARG00000070672	ENSDARP00000094758	slc2a9l1	ENSPKIG00000003925	ENSPKIP00000018337	slc2a9l1
ENSDARG00000023648	ENSDARP00000094764	IDH3G	ENSPKIG00000016241	ENSPKIP00000038491	idh3g
ENSDARG00000053728	ENSDARP00000094767	TTLL3	ENSPKIG00000025408	ENSPKIP00000010869	ttll3
ENSDARG00000070677	ENSDARP00000094772	FEZF2	ENSPKIG00000023711	ENSPKIP00000008053	fezf2
ENSDARG00000055206	ENSDARP00000094783	dtnbp1b	ENSPKIG00000002974	ENSPKIP00000016801	dtnbp1b
ENSDARG00000062305	ENSDARP00000094802	RIMS3	ENSPKIG00000023497	ENSPKIP00000007710	rims3
ENSDARG00000070681	ENSDARP00000094804	C1QTNF12	ENSPKIG00000007658	ENSPKIP00000024386	c1qtnf12
ENSDARG00000070686	ENSDARP00000094826	CDIPT	ENSPKIG00000018156	ENSPKIP00000041732	cdipt
ENSDARG00000070688	ENSDARP00000094833	NCALD	ENSPKIG00000017001	ENSPKIP00000039803	ncalda
ENSDARG00000029331	ENSDARP00000094893	ATXN7L3	ENSPKIG00000016201	ENSPKIP00000038454	ATXN7L3
ENSDARG00000001969	ENSDARP00000094918	TXLNG	ENSPKIG00000021985	ENSPKIP00000005215	txlng
ENSDARG00000070743	ENSDARP00000094932	tmem45a	ENSPKIG00000022308	ENSPKIP00000005757	tmem45a
ENSDARG00000044332	ENSDARP00000094955	ZRANB2	ENSPKIG00000021734	ENSPKIP00000004780	zranb2
ENSDARG00000070769	ENSDARP00000094979	FOXG1	ENSPKIG00000008721	ENSPKIP00000026110	foxg1a
ENSDARG00000056739	ENSDARP00000094989	tas1r1	ENSPKIG00000011191	ENSPKIP00000030285	tas1r1
ENSDARG00000043431	ENSDARP00000094997	b3gntl1	ENSPKIG00000005795	ENSPKIP00000021357	b3gntl1
ENSDARG00000070792	ENSDARP00000095023	lrrc15	ENSPKIG00000009470	ENSPKIP00000027387	
ENSDARG00000070809	ENSDARP00000095054	znf516	ENSPKIG00000018138	ENSPKIP00000041677	
ENSDARG00000043835	ENSDARP00000095064	RAB3A	ENSPKIG00000006212	ENSPKIP00000022061	rab3ab
ENSDARG00000070826	ENSDARP00000095079	BPGM	ENSPKIG00000001444	ENSPKIP00000014345	bpgm
ENSDARG00000070830	ENSDARP00000095090	zgc:136858	ENSPKIG00000013571	ENSPKIP00000034132	zgc:136858
ENSDARG00000043821	ENSDARP00000095092	KLF7	ENSPKIG00000014765	ENSPKIP00000036051	klf7b
ENSDARG00000030177	ENSDARP00000095097	UCHL3	ENSPKIG00000013632	ENSPKIP00000034232	uchl3
ENSDARG00000070833	ENSDARP00000095107	LIN52	ENSPKIG00000003735	ENSPKIP00000018030	lin52
ENSDARG00000015310	ENSDARP00000095113	pitpnbl	ENSPKIG00000002280	ENSPKIP00000015631	pitpnbl
ENSDARG00000028295	ENSDARP00000095121	mkrn4	ENSPKIG00000016323	ENSPKIP00000038615	mkrn4
ENSDARG00000070849	ENSDARP00000095139	RPS15	ENSPKIG00000007804	ENSPKIP00000024662	rps15
ENSDARG00000070866	ENSDARP00000095170	TMEM11	ENSPKIG00000008790	ENSPKIP00000026224	tmem11
ENSDARG00000070873	ENSDARP00000095178	ccl25b	ENSPKIG00000009232	ENSPKIP00000026966	
ENSDARG00000040713	ENSDARP00000095196	RBBP9	ENSPKIG00000004469	ENSPKIP00000019221	rbbp9
ENSDARG00000070892	ENSDARP00000095210	si:ch211-262h13.5	ENSPKIG00000012235	ENSPKIP00000031932	si:ch211-262h13.5
ENSDARG00000077777	ENSDARP00000095248	tmsb4x	ENSPKIG00000011757	ENSPKIP00000031156	tmsb4x
ENSDARG00000022509	ENSDARP00000095260	COX4I2	ENSPKIG00000024058	ENSPKIP00000008651	cox4i2
ENSDARG00000057986	ENSDARP00000095264	INTS8	ENSPKIG00000004704	ENSPKIP00000019653	ints8
ENSDARG00000091851	ENSDARP00000095278	TSEN2	ENSPKIG00000024801	ENSPKIP00000009871	tsen2
ENSDARG00000070923	ENSDARP00000095297	cav4b	ENSPKIG00000024278	ENSPKIP00000009005	cav4b
ENSDARG00000060668	ENSDARP00000095300	TM4SF18	ENSPKIG00000025492	ENSPKIP00000010998	TM4SF1
ENSDARG00000040747	ENSDARP00000095301	TM4SF4	ENSPKIG00000025489	ENSPKIP00000010996	tm4sf4
ENSDARG00000070929	ENSDARP00000095305	SOX14	ENSPKIG00000002287	ENSPKIP00000015640	sox14
ENSDARG00000070932	ENSDARP00000095322	HCRT	ENSPKIG00000001162	ENSPKIP00000013911	HCRT
ENSDARG00000016239	ENSDARP00000095348	PSMD13	ENSPKIG00000002977	ENSPKIP00000016819	psmd13
ENSDARG00000032277	ENSDARP00000095377	RARS2	ENSPKIG00000017877	ENSPKIP00000041252	rars2
ENSDARG00000070952	ENSDARP00000095378	fam131ba	ENSPKIG00000025259	ENSPKIP00000010615	FAM131B
ENSDARG00000070958	ENSDARP00000095384	pex6	ENSPKIG00000019191	ENSPKIP00000000583	pex6
ENSDARG00000070972	ENSDARP00000095408	si:ch211-81a5.8	ENSPKIG00000011075	ENSPKIP00000030089	
ENSDARG00000040163	ENSDARP00000095418	PRIM1	ENSPKIG00000024076	ENSPKIP00000008688	prim1
ENSDARG00000070986	ENSDARP00000095430	SERGEF	ENSPKIG00000011561	ENSPKIP00000030852	sergef
ENSDARG00000071004	ENSDARP00000095479	abhd12	ENSPKIG00000010364	ENSPKIP00000028907	abhd12
ENSDARG00000031198	ENSDARP00000095483	HMG20A	ENSPKIG00000012367	ENSPKIP00000032169	hmg20a
ENSDARG00000040439	ENSDARP00000095488	RSL24D1	ENSPKIG00000017615	ENSPKIP00000040793	rsl24d1
ENSDARG00000071017	ENSDARP00000095510	NT5E	ENSPKIG00000017479	ENSPKIP00000040564	nt5e
ENSDARG00000071026	ENSDARP00000095520	MLLT11	ENSPKIG00000000230	ENSPKIP00000012421	mllt11
ENSDARG00000040884	ENSDARP00000095521	MXI1	ENSPKIG00000017147	ENSPKIP00000040010	mxi1
ENSDARG00000058325	ENSDARP00000095527	casp8	ENSPKIG00000010125	ENSPKIP00000028493	casp8
ENSDARG00000071032	ENSDARP00000095538	PNKD	ENSPKIG00000011208	ENSPKIP00000030343	pnkd
ENSDARG00000071040	ENSDARP00000095554	SMIM8	ENSPKIG00000017672	ENSPKIP00000040877	smim8
ENSDARG00000071048	ENSDARP00000095576	ccn6	ENSPKIG00000019211	ENSPKIP00000000613	ccn6
ENSDARG00000071060	ENSDARP00000095601	NAA10	ENSPKIG00000016446	ENSPKIP00000038821	naa10
ENSDARG00000071062	ENSDARP00000095605	hps5	ENSPKIG00000018625	ENSPKIP00000011620	hps5
ENSDARG00000001303	ENSDARP00000095608	PSMB8	ENSPKIG00000019279	ENSPKIP00000000729	psmb8a
ENSDARG00000071074	ENSDARP00000095629	rccd1	ENSPKIG00000015114	ENSPKIP00000036602	rccd1
ENSDARG00000113229	ENSDARP00000095650		ENSPKIG00000020488	ENSPKIP00000002692	
ENSDARG00000071087	ENSDARP00000095658	SLC35B4	ENSPKIG00000005507	ENSPKIP00000020909	slc35b4
