Species1GeneID	Species1ProteinID	Species1GeneName	Species2GeneID	Species2ProteinID	Species2GeneName
ENSG00000010165	ENSP00000354920	METTL13	ENSPKIG00000009076	ENSPKIP00000026700	mettl13
ENSG00000198898	ENSP00000354947	CAPZA2	ENSPKIG00000008482	ENSPKIP00000025728	CAPZA2
ENSG00000033327	ENSP00000354952	GAB2	ENSPKIG00000014325	ENSPKIP00000035339	GAB2
ENSG00000198887	ENSP00000354957	SMC5	ENSPKIG00000010713	ENSPKIP00000029505	smc5
ENSG00000171467	ENSP00000354964	ZNF318	ENSPKIG00000009562	ENSPKIP00000027541	
ENSG00000135040	ENSP00000354972	NAA35	ENSPKIG00000022177	ENSPKIP00000005612	naa35
ENSG00000143621	ENSP00000355011	ILF2	ENSPKIG00000014302	ENSPKIP00000035299	ilf2
ENSG00000198844	ENSP00000355026	ARHGEF15	ENSPKIG00000006030	ENSPKIP00000021756	arhgef15b
ENSG00000132792	ENSP00000355050	CTNNBL1	ENSPKIG00000023902	ENSPKIP00000008393	ctnnbl1
ENSG00000198892	ENSP00000355064	SHISA4	ENSPKIG00000017242	ENSPKIP00000040175	shisa4
ENSG00000169189	ENSP00000355077	NSMCE1	ENSPKIG00000001520	ENSPKIP00000014481	nsmce1
ENSG00000162688	ENSP00000355106	AGL	ENSPKIG00000014487	ENSPKIP00000035703	agla
ENSG00000198732	ENSP00000355110	SMOC1	ENSPKIG00000003464	ENSPKIP00000017671	smoc1
ENSG00000198929	ENSP00000355133	NOS1AP	ENSPKIG00000015372	ENSPKIP00000037040	nos1apa
ENSG00000120094	ENSP00000355140	HOXB1	ENSPKIG00000000454	ENSPKIP00000012759	hoxb1a
ENSG00000162430	ENSP00000355141	SELENON	ENSPKIG00000000584	ENSPKIP00000013004	selenon
ENSG00000198829	ENSP00000355156	SUCNR1	ENSPKIG00000011391	ENSPKIP00000030583	SUCNR1
ENSG00000169989	ENSP00000355162	TIGD4	ENSPKIG00000013108	ENSPKIP00000033365	
ENSG00000198812	ENSP00000355166	LRRC10	ENSPKIG00000022737	ENSPKIP00000006467	lrrc10
ENSG00000143452	ENSP00000355167	HORMAD1	ENSPKIG00000010817	ENSPKIP00000029654	hormad1
ENSG00000198853	ENSP00000355177	RUSC2	ENSPKIG00000014978	ENSPKIP00000036389	RUSC2
ENSG00000142156	ENSP00000355180	COL6A1	ENSPKIG00000009956	ENSPKIP00000028240	COL6A1
ENSG00000198924	ENSP00000355185	DCLRE1A	ENSPKIG00000010390	ENSPKIP00000028954	dclre1a
ENSG00000198881	ENSP00000355195	ASB12	ENSPKIG00000019933	ENSPKIP00000001778	asb12b
ENSG00000126581	ENSP00000355231	BECN1	ENSPKIG00000022690	ENSPKIP00000006394	becn1
ENSG00000198920	ENSP00000355250	KIAA0753	ENSPKIG00000007566	ENSPKIP00000024277	si:dkey-243i1.1
ENSG00000198952	ENSP00000355261	SMG5	ENSPKIG00000009402	ENSPKIP00000027367	smg5
ENSG00000144057	ENSP00000355273	ST6GAL2	ENSPKIG00000011732	ENSPKIP00000031150	ST6GAL2
ENSG00000198791	ENSP00000355279	CNOT7	ENSPKIG00000006165	ENSPKIP00000021978	cnot7
ENSG00000198961	ENSP00000355284	PJA2	ENSPKIG00000025586	ENSPKIP00000011177	pja2
ENSG00000080823	ENSP00000355304	MOK	ENSPKIG00000023740	ENSPKIP00000008109	MOK
ENSG00000198912	ENSP00000355306	C1orf174	ENSPKIG00000012207	ENSPKIP00000031892	
ENSG00000165996	ENSP00000355308	HACD1	ENSPKIG00000010955	ENSPKIP00000029882	hacd1
ENSG00000198918	ENSP00000355315	RPL39	ENSPKIG00000019381	ENSPKIP00000000873	rpl39
ENSG00000198894	ENSP00000355319	CIPC	ENSPKIG00000001821	ENSPKIP00000014923	cipca
ENSG00000100804	ENSP00000355325	PSMB5	ENSPKIG00000010120	ENSPKIP00000028490	psmb5
ENSG00000181045	ENSP00000355384	SLC26A11	ENSPKIG00000010018	ENSPKIP00000028329	slc26a11
ENSG00000198858	ENSP00000355385	R3HDM4	ENSPKIG00000007421	ENSPKIP00000023996	r3hdm4
ENSG00000196199	ENSP00000355388	MPHOSPH8	ENSPKIG00000003488	ENSPKIP00000017705	mphosph8
ENSG00000167178	ENSP00000355402	ISLR2	ENSPKIG00000013860	ENSPKIP00000034594	islr2
ENSG00000175137	ENSP00000355428	SH3BP5L	ENSPKIG00000011245	ENSPKIP00000030369	SH3BP5L
ENSG00000153207	ENSP00000355464	AHCTF1	ENSPKIG00000007223	ENSPKIP00000023718	AHCTF1
ENSG00000143653	ENSP00000355467	SCCPDH	ENSPKIG00000007129	ENSPKIP00000023557	sccpdha.1
ENSG00000162852	ENSP00000355470	CNST	ENSPKIG00000022184	ENSPKIP00000005559	cnstb
ENSG00000162851	ENSP00000355471	TFB2M	ENSPKIG00000007071	ENSPKIP00000023452	tfb2m
ENSG00000203666	ENSP00000355480	EFCAB2	ENSPKIG00000006927	ENSPKIP00000023222	EFCAB2
ENSG00000203667	ENSP00000355486	COX20	ENSPKIG00000001685	ENSPKIP00000014722	COX20
ENSG00000174371	ENSP00000355506	EXO1	ENSPKIG00000009478	ENSPKIP00000027503	exo1
ENSG00000054277	ENSP00000355512	OPN3	ENSPKIG00000016215	ENSPKIP00000038435	opn3
ENSG00000117009	ENSP00000355517	KMO	ENSPKIG00000016167	ENSPKIP00000038383	KMO
ENSG00000091483	ENSP00000355518	FH	ENSPKIG00000001583	ENSPKIP00000014556	fh
ENSG00000116984	ENSP00000355536	MTR	ENSPKIG00000002127	ENSPKIP00000015457	mtr
ENSG00000119285	ENSP00000355541	HEATR1	ENSPKIG00000002326	ENSPKIP00000015709	heatr1
ENSG00000077585	ENSP00000355551	GPR137B	ENSPKIG00000008855	ENSPKIP00000026330	GPR137B
ENSG00000168243	ENSP00000355556	GNG4	ENSPKIG00000009012	ENSPKIP00000026601	GNG4
ENSG00000173726	ENSP00000355566	TOMM20	ENSPKIG00000009309	ENSPKIP00000027131	TOMM20
ENSG00000168275	ENSP00000355574	COA6	ENSPKIG00000001008	ENSPKIP00000013652	coa6
ENSG00000183780	ENSP00000355577	SLC35F3	ENSPKIG00000016654	ENSPKIP00000039221	SLC35F3
ENSG00000135750	ENSP00000355580	KCNK1	ENSPKIG00000016633	ENSPKIP00000039162	kcnk1b
ENSG00000135778	ENSP00000355586	NTPCR	ENSPKIG00000023312	ENSPKIP00000007421	ntpcr
ENSG00000116918	ENSP00000355599	TSNAX	ENSPKIG00000023546	ENSPKIP00000007795	tsnax
ENSG00000135766	ENSP00000355601	EGLN1	ENSPKIG00000023572	ENSPKIP00000007825	EGLN1
ENSG00000116903	ENSP00000355605	EXOC8	ENSPKIG00000015813	ENSPKIP00000037753	exoc8
ENSG00000143633	ENSP00000355609	C1orf131	ENSPKIG00000015891	ENSPKIP00000037863	fsaf1
ENSG00000182118	ENSP00000355614	FAM89A	ENSPKIG00000015776	ENSPKIP00000037697	FAM89A
ENSG00000143643	ENSP00000355621	TTC13	ENSPKIG00000015671	ENSPKIP00000037578	ttc13
ENSG00000119280	ENSP00000355623	C1orf198	ENSPKIG00000015582	ENSPKIP00000037376	si:ch73-111k22.4p
ENSG00000135775	ENSP00000355629	COG2	ENSPKIG00000005893	ENSPKIP00000021564	cog2
ENSG00000115507	ENSP00000355631	OTX1	ENSPKIG00000005463	ENSPKIP00000020829	OTX1
ENSG00000135776	ENSP00000355637	ABCB10	ENSPKIG00000005742	ENSPKIP00000021289	ABCB10
ENSG00000154429	ENSP00000355648	CCSAP	ENSPKIG00000005706	ENSPKIP00000021213	ccsapb
ENSG00000168118	ENSP00000355651	RAB4A	ENSPKIG00000005672	ENSPKIP00000021150	rab4a
ENSG00000181873	ENSP00000355672	IBA57	ENSPKIG00000005623	ENSPKIP00000021076	iba57
ENSG00000143774	ENSP00000355689	GUK1	ENSPKIG00000005424	ENSPKIP00000020756	guk1a
ENSG00000162910	ENSP00000355699	MRPL55	ENSPKIG00000006753	ENSPKIP00000022947	zgc:171480
ENSG00000203685	ENSP00000355752	STUM	ENSPKIG00000010144	ENSPKIP00000028546	stum
ENSG00000143799	ENSP00000355759	PARP1	ENSPKIG00000006039	ENSPKIP00000021872	parp1
ENSG00000164488	ENSP00000355760	DACT2	ENSPKIG00000016903	ENSPKIP00000039609	dact2
ENSG00000182827	ENSP00000355777	ACBD3	ENSPKIG00000006236	ENSPKIP00000022100	
ENSG00000143768	ENSP00000355785	LEFTY2	ENSPKIG00000006839	ENSPKIP00000023065	
ENSG00000143756	ENSP00000355827	FBXO28	ENSPKIG00000009895	ENSPKIP00000028125	fbxo28
ENSG00000185345	ENSP00000355865	PRKN	ENSPKIG00000002825	ENSPKIP00000016560	prkn
ENSG00000143507	ENSP00000355866	DUSP10	ENSPKIG00000001920	ENSPKIP00000015085	DUSP10
ENSG00000136630	ENSP00000355870	HLX	ENSPKIG00000020979	ENSPKIP00000003499	hlx1
ENSG00000117791	ENSP00000355880	MTARC2	ENSPKIG00000016301	ENSPKIP00000038587	MTARC2
ENSG00000067704	ENSP00000355889	IARS2	ENSPKIG00000022381	ENSPKIP00000005908	iars2
ENSG00000136628	ENSP00000355890	EPRS1	ENSPKIG00000023015	ENSPKIP00000006965	eprs1
ENSG00000196660	ENSP00000355893	SLC30A10	ENSPKIG00000022650	ENSPKIP00000006323	slc30a10
ENSG00000092969	ENSP00000355896	TGFB2	ENSPKIG00000012907	ENSPKIP00000033076	tgfb2
ENSG00000067533	ENSP00000355899	RRP15	ENSPKIG00000000018	ENSPKIP00000012105	rrp15
ENSG00000162814	ENSP00000355900	SPATA17	ENSPKIG00000017557	ENSPKIP00000040699	spata17
ENSG00000092978	ENSP00000355902	GPATCH2	ENSPKIG00000004245	ENSPKIP00000018834	gpatch2
ENSG00000117724	ENSP00000355922	CENPF	ENSPKIG00000003704	ENSPKIP00000017986	CENPF
ENSG00000136643	ENSP00000355927	RPS6KC1	ENSPKIG00000005516	ENSPKIP00000020896	RPS6KC1
ENSG00000174606	ENSP00000355929	ANGEL2	ENSPKIG00000001565	ENSPKIP00000014526	angel2
ENSG00000117697	ENSP00000355944	NSL1	ENSPKIG00000001767	ENSPKIP00000014851	nsl1
ENSG00000162772	ENSP00000355954	ATF3	ENSPKIG00000001794	ENSPKIP00000014888	atf3
ENSG00000117691	ENSP00000355955	NENF	ENSPKIG00000019926	ENSPKIP00000001765	nenf
ENSG00000143476	ENSP00000355958	DTL	ENSPKIG00000021256	ENSPKIP00000003967	dtl
ENSG00000143493	ENSP00000355961	INTS7	ENSPKIG00000021288	ENSPKIP00000004051	ints7
ENSG00000123684	ENSP00000355964	LPGAT1	ENSPKIG00000021349	ENSPKIP00000004107	lpgat1
ENSG00000117650	ENSP00000355966	NEK2	ENSPKIG00000021375	ENSPKIP00000004148	nek2
ENSG00000170385	ENSP00000355968	SLC30A1	ENSPKIG00000021406	ENSPKIP00000004193	slc30a1a
ENSG00000198570	ENSP00000355969	RD3	ENSPKIG00000021412	ENSPKIP00000004208	rd3
ENSG00000123689	ENSP00000355996	G0S2	ENSPKIG00000015340	ENSPKIP00000036967	G0S2
ENSG00000112110	ENSP00000356001	MRPL18	ENSPKIG00000019513	ENSPKIP00000001095	mrpl18
ENSG00000120437	ENSP00000356015	ACAT2	ENSPKIG00000022793	ENSPKIP00000006574	acat2
ENSG00000164691	ENSP00000356033	TAGAP	ENSPKIG00000021199	ENSPKIP00000003871	tagapb
ENSG00000130363	ENSP00000356036	RSPH3	ENSPKIG00000021155	ENSPKIP00000003828	rsph3
ENSG00000146425	ENSP00000356056	DYNLT1	ENSPKIG00000023942	ENSPKIP00000008461	DYNLT1
ENSG00000146433	ENSP00000356057	TMEM181	ENSPKIG00000023911	ENSPKIP00000008402	tmem181
ENSG00000162877	ENSP00000356104	PM20D1	ENSPKIG00000011727	ENSPKIP00000031101	pm20d1.1
ENSG00000117280	ENSP00000356107	RAB29	ENSPKIG00000015524	ENSPKIP00000037270	RAB29
ENSG00000069275	ENSP00000356110	NUCKS1	ENSPKIG00000011625	ENSPKIP00000030943	nucks1b
ENSG00000158715	ENSP00000356113	SLC45A3	ENSPKIG00000017181	ENSPKIP00000040067	zgc:77158
ENSG00000174514	ENSP00000356115	MFSD4A	ENSPKIG00000000378	ENSPKIP00000012650	mfsd4aa
ENSG00000162873	ENSP00000356123	KLHDC8A	ENSPKIG00000025256	ENSPKIP00000010600	klhdc8a
ENSG00000133059	ENSP00000356130	DSTYK	ENSPKIG00000001791	ENSPKIP00000014912	dstyk
ENSG00000171217	ENSP00000356133	CLDN20	ENSPKIG00000021154	ENSPKIP00000003810	CLDN20
ENSG00000029639	ENSP00000356134	TFB1M	ENSPKIG00000021117	ENSPKIP00000003749	tfb1m
ENSG00000198625	ENSP00000356150	MDM4	ENSPKIG00000011912	ENSPKIP00000031415	mdm4
ENSG00000158615	ENSP00000356156	PPP1R15B	ENSPKIG00000024221	ENSPKIP00000008922	
ENSG00000143842	ENSP00000356172	SOX13	ENSPKIG00000006391	ENSPKIP00000022358	sox13
ENSG00000058673	ENSP00000356179	ZC3H11A	ENSPKIG00000013419	ENSPKIP00000033877	zc3h11a
ENSG00000091844	ENSP00000356194	RGS17	ENSPKIG00000019849	ENSPKIP00000001627	RGS19
ENSG00000112031	ENSP00000356202	MTRF1L	ENSPKIG00000020934	ENSPKIP00000003416	MTRF1L
ENSG00000163444	ENSP00000356211	TMEM183A	ENSPKIG00000005053	ENSPKIP00000020188	tmem183a
ENSG00000146469	ENSP00000356213	VIP	ENSPKIG00000020964	ENSPKIP00000003477	vip
ENSG00000120279	ENSP00000356214	MYCT1	ENSPKIG00000023763	ENSPKIP00000008125	myct1a
ENSG00000159348	ENSP00000356218	CYB5R1	ENSPKIG00000017647	ENSPKIP00000040851	CYB5R1
ENSG00000117153	ENSP00000356230	KLHL12	ENSPKIG00000009824	ENSPKIP00000028002	KLHL12
ENSG00000183155	ENSP00000356231	RABIF	ENSPKIG00000017415	ENSPKIP00000040459	rabif
ENSG00000170075	ENSP00000356251	GPR37L1	ENSPKIG00000005214	ENSPKIP00000020422	GPR37L1
ENSG00000134375	ENSP00000356256	TIMM17A	ENSPKIG00000017204	ENSPKIP00000040114	timm17a
ENSG00000163431	ENSP00000356257	LMOD1	ENSPKIG00000017225	ENSPKIP00000040134	LMOD1
ENSG00000146476	ENSP00000356263	ARMT1	ENSPKIG00000014176	ENSPKIP00000035102	armt1
ENSG00000163362	ENSP00000356311	INAVA	ENSPKIG00000024451	ENSPKIP00000009280	
ENSG00000120265	ENSP00000356350	PCMT1	ENSPKIG00000022992	ENSPKIP00000006902	pcmtl
ENSG00000151414	ENSP00000356355	NEK7	ENSPKIG00000018005	ENSPKIP00000041475	nek7
ENSG00000203724	ENSP00000356363	C1orf53	ENSPKIG00000016150	ENSPKIP00000038329	si:dkey-121a9.3
ENSG00000177888	ENSP00000356375	ZBTB41	ENSPKIG00000018092	ENSPKIP00000041627	ZBTB41
ENSG00000055211	ENSP00000356389	GINM1	ENSPKIG00000019780	ENSPKIP00000001513	ginm1
ENSG00000162630	ENSP00000356404	B3GALT2	ENSPKIG00000018205	ENSPKIP00000041795	b3galt2
ENSG00000134371	ENSP00000356405	CDC73	ENSPKIG00000018155	ENSPKIP00000041746	cdc73
ENSG00000023572	ENSP00000356410	GLRX2	ENSPKIG00000015759	ENSPKIP00000037669	GLRX2
ENSG00000116750	ENSP00000356420	UCHL5	ENSPKIG00000018255	ENSPKIP00000041893	uchl5
ENSG00000150681	ENSP00000356430	RGS18	ENSPKIG00000018364	ENSPKIP00000011869	rgs18
ENSG00000111962	ENSP00000356433	UST	ENSPKIG00000017585	ENSPKIP00000040740	UST
ENSG00000203727	ENSP00000356444	SAMD5	ENSPKIG00000013570	ENSPKIP00000034098	SAMD5
ENSG00000118508	ENSP00000356465	RAB32	ENSPKIG00000013660	ENSPKIP00000034251	rab32a
ENSG00000116668	ENSP00000356471	SWT1	ENSPKIG00000005979	ENSPKIP00000021665	SWT1
ENSG00000121486	ENSP00000356476	TRMT1L	ENSPKIG00000005941	ENSPKIP00000021612	TRMT1L
ENSG00000112425	ENSP00000356489	EPM2A	ENSPKIG00000013734	ENSPKIP00000034375	EPM2A
ENSG00000116701	ENSP00000356505	NCF2	ENSPKIG00000009553	ENSPKIP00000027553	ncf2
ENSG00000135829	ENSP00000356520	DHX9	ENSPKIG00000006698	ENSPKIP00000022848	dhx9
ENSG00000135838	ENSP00000356524	NPL	ENSPKIG00000015152	ENSPKIP00000036675	npl
ENSG00000143333	ENSP00000356529	RGS16	ENSPKIG00000018406	ENSPKIP00000041991	rgs5b
ENSG00000169976	ENSP00000356541	SF3B5	ENSPKIG00000006057	ENSPKIP00000021793	sf3b5
ENSG00000135521	ENSP00000356548	LTV1	ENSPKIG00000006014	ENSPKIP00000021744	ltv1
ENSG00000162783	ENSP00000356549	IER5	ENSPKIG00000002367	ENSPKIP00000015791	ier5
ENSG00000034693	ENSP00000356563	PEX3	ENSPKIG00000001815	ENSPKIP00000014930	pex3
ENSG00000116260	ENSP00000356574	QSOX1	ENSPKIG00000001244	ENSPKIP00000014027	qsox1
ENSG00000112414	ENSP00000356581	ADGRG6	ENSPKIG00000002007	ENSPKIP00000015241	adgrg6
ENSG00000162779	ENSP00000356590	AXDND1	ENSPKIG00000003124	ENSPKIP00000017057	axdnd1
ENSG00000186283	ENSP00000356599	TOR3A	ENSPKIG00000007356	ENSPKIP00000023904	tor3a
ENSG00000009844	ENSP00000356602	VTA1	ENSPKIG00000002058	ENSPKIP00000015295	vta1
ENSG00000112406	ENSP00000356630	HECA	ENSPKIG00000016260	ENSPKIP00000038523	heca
ENSG00000146386	ENSP00000356632	ABRACL	ENSPKIG00000016236	ENSPKIP00000038481	abracl
ENSG00000143207	ENSP00000356641	COP1	ENSPKIG00000023513	ENSPKIP00000007818	cop1
ENSG00000116161	ENSP00000356652	CACYBP	ENSPKIG00000023931	ENSPKIP00000008447	cacybp
ENSG00000203734	ENSP00000356655	ECT2L	ENSPKIG00000005402	ENSPKIP00000020755	ECT2L
ENSG00000203737	ENSP00000356658	GPR52	ENSPKIG00000003297	ENSPKIP00000017348	GPR52
ENSG00000117601	ENSP00000356671	SERPINC1	ENSPKIG00000002045	ENSPKIP00000015264	serpinc1
ENSG00000117560	ENSP00000356694	FASLG	ENSPKIG00000009569	ENSPKIP00000027559	faslg
ENSG00000094975	ENSP00000356696	SUCO	ENSPKIG00000001642	ENSPKIP00000014649	
ENSG00000135845	ENSP00000356701	PIGC	ENSPKIG00000008938	ENSPKIP00000026461	pigc
ENSG00000177468	ENSP00000356708	OLIG3	ENSPKIG00000001548	ENSPKIP00000014501	olig3
ENSG00000027697	ENSP00000356713	IFNGR1	ENSPKIG00000025478	ENSPKIP00000010972	
ENSG00000120370	ENSP00000356737	GORAB	ENSPKIG00000017073	ENSPKIP00000039882	gorab
ENSG00000000457	ENSP00000356744	SCYL3	ENSPKIG00000007332	ENSPKIP00000023867	scyl3
ENSG00000117477	ENSP00000356780	CCDC181	ENSPKIG00000008047	ENSPKIP00000025025	ccdc181
ENSG00000143156	ENSP00000356785	NME7	ENSPKIG00000005301	ENSPKIP00000020594	nme7
ENSG00000143196	ENSP00000356791	DPT	ENSPKIG00000005260	ENSPKIP00000020514	dpt
ENSG00000143178	ENSP00000356795	TBX19	ENSPKIG00000022234	ENSPKIP00000005651	TBX19
ENSG00000143155	ENSP00000356807	TIPRL	ENSPKIG00000002244	ENSPKIP00000015591	tiprl
ENSG00000112339	ENSP00000356811	HBS1L	ENSPKIG00000023171	ENSPKIP00000007159	hbs1l
ENSG00000143164	ENSP00000356814	DCAF6	ENSPKIG00000002944	ENSPKIP00000016769	dcaf6
ENSG00000143158	ENSP00000356820	MPC2	ENSPKIG00000002913	ENSPKIP00000016702	mpc2a
ENSG00000198771	ENSP00000356828	RCSD1	ENSPKIG00000015032	ENSPKIP00000036475	
ENSG00000143167	ENSP00000356842	GPA33	ENSPKIG00000009968	ENSPKIP00000028251	
ENSG00000152382	ENSP00000356848	TADA1	ENSPKIG00000005850	ENSPKIP00000021460	TADA1
ENSG00000143157	ENSP00000356850	POGK	ENSPKIG00000018726	ENSPKIP00000011766	
ENSG00000143179	ENSP00000356853	UCK2	ENSPKIG00000011255	ENSPKIP00000030385	UCK2
ENSG00000118526	ENSP00000356857	TCF21	ENSPKIG00000003912	ENSPKIP00000018298	tcf21
ENSG00000143198	ENSP00000356860	MGST3	ENSPKIG00000005612	ENSPKIP00000021068	mgst3a
ENSG00000143228	ENSP00000356875	NUF2	ENSPKIG00000024545	ENSPKIP00000009428	nuf2
ENSG00000143248	ENSP00000356879	RGS5	ENSPKIG00000018423	ENSPKIP00000011253	RGS5
ENSG00000198574	ENSP00000356906	SH2D1B	ENSPKIG00000018697	ENSPKIP00000011714	
ENSG00000146378	ENSP00000356908	TAAR2	ENSPKIG00000020186	ENSPKIP00000002207	TAAR5
ENSG00000079950	ENSP00000356918	STX7	ENSPKIG00000020071	ENSPKIP00000002028	STX7
ENSG00000081721	ENSP00000356920	DUSP12	ENSPKIG00000016247	ENSPKIP00000038505	dusp12
ENSG00000079931	ENSP00000356940	MOXD1	ENSPKIG00000020017	ENSPKIP00000001929	moxd1
ENSG00000188931	ENSP00000356951	CFAP126	ENSPKIG00000007159	ENSPKIP00000023583	cfap126
ENSG00000118523	ENSP00000356954	CCN2	ENSPKIG00000019991	ENSPKIP00000001866	ccn2a
ENSG00000158869	ENSP00000356971	FCER1G	ENSPKIG00000015761	ENSPKIP00000037676	
ENSG00000143222	ENSP00000356982	UFC1	ENSPKIG00000009366	ENSPKIP00000027216	ufc1
ENSG00000158796	ENSP00000356984	DEDD	ENSPKIG00000024245	ENSPKIP00000008981	dedd
ENSG00000158793	ENSP00000356988	NIT1	ENSPKIG00000016558	ENSPKIP00000039005	nit1
ENSG00000143256	ENSP00000356989	PFDN2	ENSPKIG00000016574	ENSPKIP00000039044	pfdn2
ENSG00000143217	ENSP00000356991	NECTIN4	ENSPKIG00000015737	ENSPKIP00000037645	
ENSG00000158773	ENSP00000356999	USF1	ENSPKIG00000020259	ENSPKIP00000002321	usf1
ENSG00000215845	ENSP00000357002	TSTD1	ENSPKIG00000018372	ENSPKIP00000042035	tstd1
ENSG00000158769	ENSP00000357005	F11R	ENSPKIG00000020862	ENSPKIP00000003295	
ENSG00000162739	ENSP00000357036	SLAMF6	ENSPKIG00000002267	ENSPKIP00000015613	
ENSG00000112282	ENSP00000357037	MED23	ENSPKIG00000012622	ENSPKIP00000032664	med23
ENSG00000122218	ENSP00000357048	COPA	ENSPKIG00000007692	ENSPKIP00000024511	copa
ENSG00000162735	ENSP00000357051	PEX19	ENSPKIG00000007840	ENSPKIP00000024678	pex19
ENSG00000162734	ENSP00000357055	PEA15	ENSPKIG00000023932	ENSPKIP00000008451	PEA15
ENSG00000162729	ENSP00000357065	IGSF8	ENSPKIG00000002498	ENSPKIP00000015983	igsf8
ENSG00000143315	ENSP00000357069	PIGM	ENSPKIG00000001831	ENSPKIP00000014952	pigm
ENSG00000162723	ENSP00000357072	SLAMF9	ENSPKIG00000013854	ENSPKIP00000034592	
ENSG00000213085	ENSP00000357079	CFAP45	ENSPKIG00000012181	ENSPKIP00000031917	cfap45
ENSG00000158716	ENSP00000357089	DUSP23	ENSPKIG00000016940	ENSPKIP00000039691	dusp23b
ENSG00000162706	ENSP00000357106	CADM3	ENSPKIG00000015887	ENSPKIP00000037862	cadm3
ENSG00000203756	ENSP00000357125	TMEM244	ENSPKIG00000012300	ENSPKIP00000032067	tmem244
ENSG00000146376	ENSP00000357131	ARHGAP18	ENSPKIG00000012258	ENSPKIP00000031984	ARHGAP18
ENSG00000143303	ENSP00000357199	METTL25B	ENSPKIG00000010567	ENSPKIP00000029251	mettl25b
ENSG00000132688	ENSP00000357206	NES	ENSPKIG00000010176	ENSPKIP00000028589	
ENSG00000160783	ENSP00000357256	PMF1	ENSPKIG00000001164	ENSPKIP00000013956	si:dkey-6i22.5
ENSG00000116586	ENSP00000357285	LAMTOR2	ENSPKIG00000009843	ENSPKIP00000028038	lamtor2
ENSG00000118518	ENSP00000357297	RNF146	ENSPKIG00000022360	ENSPKIP00000005842	rnf146
ENSG00000146374	ENSP00000357300	RSPO3	ENSPKIG00000020046	ENSPKIP00000001967	rspo3
ENSG00000132680	ENSP00000357304	KHDC4	ENSPKIG00000011269	ENSPKIP00000030403	khdc4
ENSG00000143622	ENSP00000357305	RIT1	ENSPKIG00000014123	ENSPKIP00000034997	rit1
ENSG00000116580	ENSP00000357315	GON4L	ENSPKIG00000014800	ENSPKIP00000036131	gon4lb
ENSG00000160752	ENSP00000357340	FDPS	ENSPKIG00000014612	ENSPKIP00000035798	fdps
ENSG00000111912	ENSP00000357341	NCOA7	ENSPKIG00000012149	ENSPKIP00000031808	NCOA7
ENSG00000135547	ENSP00000357348	HEY2	ENSPKIG00000012879	ENSPKIP00000033012	hey2
ENSG00000173171	ENSP00000357360	MTX1	ENSPKIG00000013449	ENSPKIP00000033929	mtx1a
ENSG00000179085	ENSP00000357384	DPM3	ENSPKIG00000002338	ENSPKIP00000015717	dpm3
ENSG00000169241	ENSP00000357389	SLC50A1	ENSPKIG00000014019	ENSPKIP00000034838	slc50a1
ENSG00000169242	ENSP00000357392	EFNA1	ENSPKIG00000013998	ENSPKIP00000034809	efna1b
ENSG00000188580	ENSP00000357402	NKAIN2	ENSPKIG00000013082	ENSPKIP00000033328	nkain2
ENSG00000163354	ENSP00000357409	DCST2	ENSPKIG00000013897	ENSPKIP00000034639	dcst2
ENSG00000172594	ENSP00000357425	SMPDL3A	ENSPKIG00000013305	ENSPKIP00000033694	smpdl3a
ENSG00000025156	ENSP00000357440	HSF2	ENSPKIG00000013479	ENSPKIP00000033952	hsf2
ENSG00000163344	ENSP00000357452	PMVK	ENSPKIG00000015704	ENSPKIP00000037571	pmvk
ENSG00000160712	ENSP00000357470	IL6R	ENSPKIG00000004910	ENSPKIP00000020003	
ENSG00000111860	ENSP00000357474	CEP85L	ENSPKIG00000014086	ENSPKIP00000034946	CEP85L
ENSG00000153989	ENSP00000357480	NUS1	ENSPKIG00000014250	ENSPKIP00000035212	nus1
ENSG00000047932	ENSP00000357484	GOPC	ENSPKIG00000014301	ENSPKIP00000035277	gopc
ENSG00000143612	ENSP00000357507	C1orf43	ENSPKIG00000023636	ENSPKIP00000007928	zgc:123238
ENSG00000127884	ENSP00000357535	ECHS1	ENSPKIG00000003138	ENSPKIP00000017074	echs1
ENSG00000151650	ENSP00000357556	VENTX	ENSPKIG00000015609	ENSPKIP00000037416	
ENSG00000153975	ENSP00000357565	ZUP1	ENSPKIG00000025593	ENSPKIP00000012031	zufsp
ENSG00000171811	ENSP00000357575	CFAP46	ENSPKIG00000018388	ENSPKIP00000041975	
ENSG00000148826	ENSP00000357581	NKX6-2	ENSPKIG00000018453	ENSPKIP00000011307	nkx6.2
ENSG00000068383	ENSP00000357583	INPP5A	ENSPKIG00000018494	ENSPKIP00000011381	INPP5A
ENSG00000178033	ENSP00000357588	CALHM5	ENSPKIG00000025628	ENSPKIP00000012000	calhm5.2
ENSG00000188820	ENSP00000357594	CALHM6	ENSPKIG00000025663	ENSPKIP00000011997	calhm6
ENSG00000143578	ENSP00000357596	CREB3L4	ENSPKIG00000012269	ENSPKIP00000032031	CREB3L4
ENSG00000160741	ENSP00000357622	CRTC2	ENSPKIG00000012400	ENSPKIP00000032228	
ENSG00000176171	ENSP00000357625	BNIP3	ENSPKIG00000017750	ENSPKIP00000041020	bnip3
ENSG00000176769	ENSP00000357631	TCERG1L	ENSPKIG00000017805	ENSPKIP00000041135	TCERG1L
