Species1GeneID	Species1ProteinID	Species1GeneName	Species2GeneID	Species2ProteinID	Species2GeneName
ENSEEEG00000018219	ENSEEEP00000038350	SLTM	ENSPKIG00000022760	ENSPKIP00000006503	sltm
ENSEEEG00000018215	ENSEEEP00000038355	SLC9B2	ENSPKIG00000017634	ENSPKIP00000040837	
ENSEEEG00000018221	ENSEEEP00000038358	CCNB2	ENSPKIG00000022862	ENSPKIP00000006687	ccnb2
ENSEEEG00000017791	ENSEEEP00000038377	COPB2	ENSPKIG00000009722	ENSPKIP00000027876	copb2
ENSEEEG00000018228	ENSEEEP00000038388	FBXO46	ENSPKIG00000000321	ENSPKIP00000012578	fbxo46
ENSEEEG00000018225	ENSEEEP00000038390	BDH2	ENSPKIG00000010846	ENSPKIP00000029712	bdh2
ENSEEEG00000018236	ENSEEEP00000038399	KANSL1L	ENSPKIG00000016828	ENSPKIP00000039516	
ENSEEEG00000018239	ENSEEEP00000038403	RBP4	ENSPKIG00000005298	ENSPKIP00000020574	rbp4
ENSEEEG00000018242	ENSEEEP00000038405		ENSPKIG00000016754	ENSPKIP00000039378	MAP2
ENSEEEG00000018243	ENSEEEP00000038407	MYL1	ENSPKIG00000016470	ENSPKIP00000038886	myl1
ENSEEEG00000018208	ENSEEEP00000038414	nap1l4b	ENSPKIG00000013990	ENSPKIP00000034890	NAP1L4
ENSEEEG00000018245	ENSEEEP00000038424	FRA10AC1	ENSPKIG00000005409	ENSPKIP00000020739	fra10ac1
ENSEEEG00000018248	ENSEEEP00000038425	IRX5	ENSPKIG00000000560	ENSPKIP00000012972	igdcc4
ENSEEEG00000018256	ENSEEEP00000038434	plce1	ENSPKIG00000005604	ENSPKIP00000021134	plce1
ENSEEEG00000018262	ENSEEEP00000038451		ENSPKIG00000017178	ENSPKIP00000040062	
ENSEEEG00000018264	ENSEEEP00000038453	IMPACT	ENSPKIG00000017235	ENSPKIP00000040168	impact
ENSEEEG00000017641	ENSEEEP00000038461	ATP13A2	ENSPKIG00000009104	ENSPKIP00000026813	nup133
ENSEEEG00000018270	ENSEEEP00000038474	zgc:165573	ENSPKIG00000005788	ENSPKIP00000021333	
ENSEEEG00000018271	ENSEEEP00000038477	MAT2B	ENSPKIG00000018369	ENSPKIP00000042019	mat2b
ENSEEEG00000018007	ENSEEEP00000038481	NADSYN1	ENSPKIG00000022645	ENSPKIP00000006342	nadsyn1
ENSEEEG00000018275	ENSEEEP00000038490	hnrnpabb	ENSPKIG00000018904	ENSPKIP00000000125	HNRNPAB
ENSEEEG00000018277	ENSEEEP00000038494	casc4	ENSPKIG00000014876	ENSPKIP00000036241	GOLM2
ENSEEEG00000018278	ENSEEEP00000038497		ENSPKIG00000014858	ENSPKIP00000036211	ENTREP2
ENSEEEG00000018279	ENSEEEP00000038498	FAM189A1	ENSPKIG00000016160	ENSPKIP00000038360	ENTREP2
ENSEEEG00000018276	ENSEEEP00000038501	lrrc6	ENSPKIG00000007235	ENSPKIP00000023729	dnaaf11
ENSEEEG00000018287	ENSEEEP00000038524	CCND1	ENSPKIG00000005626	ENSPKIP00000021080	ccnd1
ENSEEEG00000018288	ENSEEEP00000038526	LTO1	ENSPKIG00000022620	ENSPKIP00000006274	lto1
ENSEEEG00000018290	ENSEEEP00000038532	FGF19	ENSPKIG00000005648	ENSPKIP00000021110	fgf19
ENSEEEG00000018293	ENSEEEP00000038535	FGF4	ENSPKIG00000017244	ENSPKIP00000040171	fgf4
ENSEEEG00000018294	ENSEEEP00000038536	FGF3	ENSPKIG00000017262	ENSPKIP00000040201	FGF3
ENSEEEG00000018296	ENSEEEP00000038538	zgc:153993	ENSPKIG00000005684	ENSPKIP00000021179	zgc:153993
ENSEEEG00000018298	ENSEEEP00000038543	FADD	ENSPKIG00000005864	ENSPKIP00000021485	FADD
ENSEEEG00000018295	ENSEEEP00000038545	UNC80	ENSPKIG00000016630	ENSPKIP00000039309	UNC80
ENSEEEG00000018300	ENSEEEP00000038548	PSMB3	ENSPKIG00000007218	ENSPKIP00000023703	psmb3
ENSEEEG00000018301	ENSEEEP00000038556	SLC19A2	ENSPKIG00000003038	ENSPKIP00000016913	SLC19A2
ENSEEEG00000017932	ENSEEEP00000038571	XPO6	ENSPKIG00000022550	ENSPKIP00000006221	xpo6
ENSEEEG00000018310	ENSEEEP00000038573	AKAP13	ENSPKIG00000013819	ENSPKIP00000034535	
ENSEEEG00000018272	ENSEEEP00000038576		ENSPKIG00000021855	ENSPKIP00000004992	
ENSEEEG00000018261	ENSEEEP00000038578	NOC3L	ENSPKIG00000005812	ENSPKIP00000021430	noc3l
ENSEEEG00000014271	ENSEEEP00000038585	tsc2	ENSPKIG00000002534	ENSPKIP00000016189	TSC2
ENSEEEG00000018316	ENSEEEP00000038588	NTHL1	ENSPKIG00000002768	ENSPKIP00000016457	NTHL1
ENSEEEG00000018318	ENSEEEP00000038592	RAG2	ENSPKIG00000021925	ENSPKIP00000005109	rag2
ENSEEEG00000018319	ENSEEEP00000038593	im:7145024	ENSPKIG00000021938	ENSPKIP00000005125	iftap
ENSEEEG00000018323	ENSEEEP00000038598	zgc:113149	ENSPKIG00000005987	ENSPKIP00000021691	zgc:113149
ENSEEEG00000018325	ENSEEEP00000038601	TNFAIP8L3	ENSPKIG00000018056	ENSPKIP00000041528	tnfaip8l3
ENSEEEG00000018324	ENSEEEP00000038603	zgc:101731	ENSPKIG00000005953	ENSPKIP00000021624	zgc:101731
ENSEEEG00000018326	ENSEEEP00000038609	acadl	ENSPKIG00000016509	ENSPKIP00000038952	acadl
ENSEEEG00000018337	ENSEEEP00000038631	HDGFL3	ENSPKIG00000019830	ENSPKIP00000001600	HDGFL3
ENSEEEG00000018347	ENSEEEP00000038654		ENSPKIG00000019767	ENSPKIP00000001489	RAMAC
ENSEEEG00000018348	ENSEEEP00000038660	SNORC	ENSPKIG00000003662	ENSPKIP00000017928	
ENSEEEG00000018353	ENSEEEP00000038669	WNT9A	ENSPKIG00000005561	ENSPKIP00000020977	wnt9a
ENSEEEG00000018355	ENSEEEP00000038670		ENSPKIG00000004199	ENSPKIP00000018751	
ENSEEEG00000018359	ENSEEEP00000038681	FSD2	ENSPKIG00000019682	ENSPKIP00000001351	FSD2
ENSEEEG00000018368	ENSEEEP00000038701	SEPSECS	ENSPKIG00000003978	ENSPKIP00000018436	sepsecs
ENSEEEG00000018373	ENSEEEP00000038719	SNAP47	ENSPKIG00000005577	ENSPKIP00000021006	snap47
ENSEEEG00000018374	ENSEEEP00000038723	JMJD4	ENSPKIG00000005607	ENSPKIP00000021059	jmjd4
ENSEEEG00000018377	ENSEEEP00000038728	cx47.1	ENSPKIG00000005631	ENSPKIP00000021086	gjc2
ENSEEEG00000018381	ENSEEEP00000038733	plvapa	ENSPKIG00000008672	ENSPKIP00000026038	plvapb
ENSEEEG00000018384	ENSEEEP00000038741	SENP8	ENSPKIG00000017332	ENSPKIP00000040325	senp8
ENSEEEG00000018385	ENSEEEP00000038743	gramd2aa	ENSPKIG00000023467	ENSPKIP00000007670	
ENSEEEG00000018365	ENSEEEP00000038777	bin1a	ENSPKIG00000017362	ENSPKIP00000040365	BIN1
ENSEEEG00000018397	ENSEEEP00000038783	SLC23A3	ENSPKIG00000001119	ENSPKIP00000013861	slc23a3
ENSEEEG00000018398	ENSEEEP00000038787	ace	ENSPKIG00000021793	ENSPKIP00000004957	ace
ENSEEEG00000018402	ENSEEEP00000038794	METTL5	ENSPKIG00000019358	ENSPKIP00000000837	mettl5
ENSEEEG00000018403	ENSEEEP00000038797	dlx3b	ENSPKIG00000021616	ENSPKIP00000004554	dlx3b
ENSEEEG00000018404	ENSEEEP00000038798	dlx4b	ENSPKIG00000021603	ENSPKIP00000004530	dlx4b
ENSEEEG00000018405	ENSEEEP00000038799	si:ch211-131k2.2	ENSPKIG00000021578	ENSPKIP00000004498	si:ch211-131k2.2
ENSEEEG00000018407	ENSEEEP00000038801	METTL8	ENSPKIG00000006147	ENSPKIP00000021934	mettl8
ENSEEEG00000018413	ENSEEEP00000038805		ENSPKIG00000017699	ENSPKIP00000040927	
ENSEEEG00000018414	ENSEEEP00000038814	agtr1b	ENSPKIG00000021582	ENSPKIP00000004507	AGTR1
ENSEEEG00000018415	ENSEEEP00000038815	CPB1	ENSPKIG00000009744	ENSPKIP00000027888	cpb1
ENSEEEG00000018420	ENSEEEP00000038835	si:ch211-165i18.2	ENSPKIG00000007324	ENSPKIP00000023860	
ENSEEEG00000018421	ENSEEEP00000038843	GPR143	ENSPKIG00000011965	ENSPKIP00000031515	GPR143
ENSEEEG00000018425	ENSEEEP00000038851	GBX2	ENSPKIG00000011620	ENSPKIP00000030932	gbx2
ENSEEEG00000018426	ENSEEEP00000038855	DCAF15	ENSPKIG00000003156	ENSPKIP00000017104	DCAF15
ENSEEEG00000018428	ENSEEEP00000038858	smdt1b	ENSPKIG00000002230	ENSPKIP00000015544	smdt1b
ENSEEEG00000018429	ENSEEEP00000038859		ENSPKIG00000023206	ENSPKIP00000007232	
ENSEEEG00000018431	ENSEEEP00000038862	PPP1R15A	ENSPKIG00000003126	ENSPKIP00000017053	
ENSEEEG00000018432	ENSEEEP00000038864	zgc:193711	ENSPKIG00000009149	ENSPKIP00000026836	
ENSEEEG00000018433	ENSEEEP00000038867	ACER2	ENSPKIG00000023221	ENSPKIP00000007252	ACER2
ENSEEEG00000018434	ENSEEEP00000038869	Hspb2	ENSPKIG00000009167	ENSPKIP00000026868	hspb2
ENSEEEG00000018437	ENSEEEP00000038872	ackr3b	ENSPKIG00000011654	ENSPKIP00000030983	ackr3a
ENSEEEG00000018441	ENSEEEP00000038873	mia	ENSPKIG00000009197	ENSPKIP00000026917	mia
ENSEEEG00000018442	ENSEEEP00000038880	BICDL2	ENSPKIG00000009277	ENSPKIP00000027064	bicdl2
ENSEEEG00000018443	ENSEEEP00000038881	mlpha	ENSPKIG00000011882	ENSPKIP00000031371	mlpha
ENSEEEG00000018422	ENSEEEP00000038882	SLC10A2	ENSPKIG00000007636	ENSPKIP00000024348	slc10a2
ENSEEEG00000018444	ENSEEEP00000038883	HAUS6	ENSPKIG00000023404	ENSPKIP00000007578	haus6
ENSEEEG00000018417	ENSEEEP00000038884	gyg1b	ENSPKIG00000009781	ENSPKIP00000027951	gyg1b
ENSEEEG00000018343	ENSEEEP00000038889	WDR61	ENSPKIG00000012667	ENSPKIP00000032686	skic8
ENSEEEG00000018419	ENSEEEP00000038890	NSUN2	ENSPKIG00000024200	ENSPKIP00000008897	nsun2
ENSEEEG00000018448	ENSEEEP00000038891	BDH1	ENSPKIG00000021518	ENSPKIP00000004384	bdh1
ENSEEEG00000018450	ENSEEEP00000038894	NEPRO	ENSPKIG00000013402	ENSPKIP00000033873	nepro
ENSEEEG00000018453	ENSEEEP00000038898	PLIN2	ENSPKIG00000023455	ENSPKIP00000007635	plin2
ENSEEEG00000018456	ENSEEEP00000038902	slc35g2b	ENSPKIG00000021484	ENSPKIP00000004321	slc35g2a
ENSEEEG00000018447	ENSEEEP00000038905	TOMM40L	ENSPKIG00000009333	ENSPKIP00000027160	TOMM40L
ENSEEEG00000018464	ENSEEEP00000038914	UFC1	ENSPKIG00000009366	ENSPKIP00000027216	ufc1
ENSEEEG00000018463	ENSEEEP00000038915	LARP7	ENSPKIG00000023484	ENSPKIP00000007696	larp7
ENSEEEG00000018473	ENSEEEP00000038928	HSPBAP1	ENSPKIG00000020178	ENSPKIP00000002181	hspbap1
ENSEEEG00000018475	ENSEEEP00000038930		ENSPKIG00000023560	ENSPKIP00000007799	
ENSEEEG00000018478	ENSEEEP00000038937	FDXACB1	ENSPKIG00000009407	ENSPKIP00000027264	fdxacb1
ENSEEEG00000018477	ENSEEEP00000038946	SLC49A4	ENSPKIG00000002061	ENSPKIP00000015289	slc49a4
ENSEEEG00000018483	ENSEEEP00000038953	MDM4	ENSPKIG00000011912	ENSPKIP00000031415	mdm4
ENSEEEG00000018480	ENSEEEP00000038956	alg9	ENSPKIG00000009438	ENSPKIP00000027354	alg9
ENSEEEG00000018436	ENSEEEP00000038960	MPHOSPH10	ENSPKIG00000016578	ENSPKIP00000039055	mphosph10
ENSEEEG00000018489	ENSEEEP00000038967	MCEE	ENSPKIG00000016546	ENSPKIP00000038996	mcee
ENSEEEG00000018490	ENSEEEP00000038977	MYOG	ENSPKIG00000005145	ENSPKIP00000020320	myog
ENSEEEG00000018495	ENSEEEP00000038981	GADD45GIP1	ENSPKIG00000008896	ENSPKIP00000026379	gadd45gip1
ENSEEEG00000018474	ENSEEEP00000038982	crabp1a	ENSPKIG00000012775	ENSPKIP00000032834	CRABP1
ENSEEEG00000018500	ENSEEEP00000038989	tspan35	ENSPKIG00000008740	ENSPKIP00000026139	tspan34b
ENSEEEG00000018468	ENSEEEP00000038991	THOP1	ENSPKIG00000006461	ENSPKIP00000022502	gnptab
ENSEEEG00000018501	ENSEEEP00000038994	ZNF653	ENSPKIG00000008708	ENSPKIP00000026076	ZNF653
ENSEEEG00000018502	ENSEEEP00000038995	DRAM1	ENSPKIG00000006429	ENSPKIP00000022415	dram1
ENSEEEG00000018503	ENSEEEP00000038997	SWSAP1	ENSPKIG00000008687	ENSPKIP00000026053	swsap1
ENSEEEG00000018511	ENSEEEP00000039004	TMEM205	ENSPKIG00000007544	ENSPKIP00000024195	tmem205
ENSEEEG00000018512	ENSEEEP00000039009	ELOF1	ENSPKIG00000008991	ENSPKIP00000026550	elof1
ENSEEEG00000018509	ENSEEEP00000039011	OCA2	ENSPKIG00000023109	ENSPKIP00000007094	OCA2
ENSEEEG00000018516	ENSEEEP00000039014	tlcd4b	ENSPKIG00000007483	ENSPKIP00000024109	tlcd4b
ENSEEEG00000018510	ENSEEEP00000039020	CWF19L1	ENSPKIG00000009086	ENSPKIP00000026739	cwf19l1
ENSEEEG00000018461	ENSEEEP00000039022	SRD5A1	ENSPKIG00000024172	ENSPKIP00000008840	srd5a1
ENSEEEG00000018523	ENSEEEP00000039028	nfil3-5	ENSPKIG00000007453	ENSPKIP00000024034	
ENSEEEG00000018526	ENSEEEP00000039030	KLHL42	ENSPKIG00000009132	ENSPKIP00000026796	klhl42
ENSEEEG00000018530	ENSEEEP00000039039	ITFG2	ENSPKIG00000000624	ENSPKIP00000013061	itfg2
ENSEEEG00000018525	ENSEEEP00000039040	OSTC	ENSPKIG00000000697	ENSPKIP00000013160	ostc
ENSEEEG00000018497	ENSEEEP00000039050	SORD	ENSPKIG00000022223	ENSPKIP00000005653	sord
ENSEEEG00000018539	ENSEEEP00000039052		ENSPKIG00000017980	ENSPKIP00000041416	caprin2
ENSEEEG00000018538	ENSEEEP00000039053	PHGDH	ENSPKIG00000003606	ENSPKIP00000017872	phgdh
ENSEEEG00000018540	ENSEEEP00000039059	TRMT44	ENSPKIG00000004663	ENSPKIP00000019535	trmt44
ENSEEEG00000018543	ENSEEEP00000039064	CCDC173	ENSPKIG00000003541	ENSPKIP00000017744	cfap210
ENSEEEG00000018544	ENSEEEP00000039065	si:ch211-152p11.4	ENSPKIG00000011071	ENSPKIP00000030075	si:ch211-152p11.4
ENSEEEG00000018546	ENSEEEP00000039068	ATAT1	ENSPKIG00000011099	ENSPKIP00000030141	ATAT1
ENSEEEG00000018551	ENSEEEP00000039073	si:ch73-25f10.6	ENSPKIG00000011425	ENSPKIP00000030640	si:ch73-25f10.6
ENSEEEG00000018556	ENSEEEP00000039079	abrab	ENSPKIG00000018974	ENSPKIP00000000223	abrab
ENSEEEG00000018557	ENSEEEP00000039085	si:ch211-231f6.6	ENSPKIG00000018954	ENSPKIP00000000191	SAMD12
ENSEEEG00000018561	ENSEEEP00000039089	MED30	ENSPKIG00000018912	ENSPKIP00000000126	med30
ENSEEEG00000018570	ENSEEEP00000039100	TMEM183A	ENSPKIG00000005053	ENSPKIP00000020188	tmem183a
ENSEEEG00000018573	ENSEEEP00000039108	FBXL18	ENSPKIG00000010437	ENSPKIP00000029029	fbxl18
ENSEEEG00000018571	ENSEEEP00000039113	gnrh2	ENSPKIG00000016514	ENSPKIP00000038946	gnrh2
ENSEEEG00000018581	ENSEEEP00000039123	ptcd1	ENSPKIG00000014215	ENSPKIP00000035214	PTCD1
ENSEEEG00000018580	ENSEEEP00000039124	FIS1	ENSPKIG00000006754	ENSPKIP00000023023	FIS1
ENSEEEG00000018583	ENSEEEP00000039125	ARHGEF15	ENSPKIG00000006030	ENSPKIP00000021756	arhgef15b
ENSEEEG00000018587	ENSEEEP00000039131	MIEF2	ENSPKIG00000014167	ENSPKIP00000035078	mief2
ENSEEEG00000018586	ENSEEEP00000039132	SLC25A35	ENSPKIG00000001860	ENSPKIP00000015004	slc25a35
ENSEEEG00000018588	ENSEEEP00000039133	ALKBH5	ENSPKIG00000013829	ENSPKIP00000034552	ALKBH5
ENSEEEG00000018589	ENSEEEP00000039134	FBXW2	ENSPKIG00000024600	ENSPKIP00000009509	fbxw2
ENSEEEG00000018598	ENSEEEP00000039145	slx1b	ENSPKIG00000007396	ENSPKIP00000023972	slx1b
ENSEEEG00000018599	ENSEEEP00000039147	BOLA2	ENSPKIG00000007368	ENSPKIP00000023913	zgc:112271
ENSEEEG00000018602	ENSEEEP00000039151	ZDHHC21	ENSPKIG00000000118	ENSPKIP00000012266	
ENSEEEG00000016498	ENSEEEP00000039154	ndrg1a	ENSPKIG00000020564	ENSPKIP00000002818	ndrg1a
ENSEEEG00000018608	ENSEEEP00000039157	CTNNAL1	ENSPKIG00000020665	ENSPKIP00000002995	ctnnal1
ENSEEEG00000018610	ENSEEEP00000039159	ABITRAM	ENSPKIG00000020713	ENSPKIP00000003056	abitram
ENSEEEG00000018614	ENSEEEP00000039162	zgc:172182	ENSPKIG00000019739	ENSPKIP00000001433	zgc:172182
ENSEEEG00000018613	ENSEEEP00000039173	ELP2	ENSPKIG00000020740	ENSPKIP00000003205	elp2
ENSEEEG00000018617	ENSEEEP00000039178	NKAIN1	ENSPKIG00000010673	ENSPKIP00000029440	nkain1
ENSEEEG00000018623	ENSEEEP00000039180	CCDC85A	ENSPKIG00000006178	ENSPKIP00000021997	ccdc85al
ENSEEEG00000018624	ENSEEEP00000039181	soul2	ENSPKIG00000003106	ENSPKIP00000017009	soul2
ENSEEEG00000018498	ENSEEEP00000039185	MRPS9	ENSPKIG00000010542	ENSPKIP00000029196	mrps9
ENSEEEG00000018634	ENSEEEP00000039207	GTF2E1	ENSPKIG00000007792	ENSPKIP00000024608	gtf2e1
ENSEEEG00000018635	ENSEEEP00000039212	lcmt2	ENSPKIG00000000360	ENSPKIP00000012622	lcmt2
ENSEEEG00000018638	ENSEEEP00000039219	TBCCD1	ENSPKIG00000000413	ENSPKIP00000012699	tbccd1
ENSEEEG00000018641	ENSEEEP00000039222	RAB5B	ENSPKIG00000000335	ENSPKIP00000012587	rab5b
ENSEEEG00000018642	ENSEEEP00000039228	BTG4	ENSPKIG00000004973	ENSPKIP00000020072	btg4
ENSEEEG00000018626	ENSEEEP00000039229	SNRNP40	ENSPKIG00000010709	ENSPKIP00000029490	snrnp40
ENSEEEG00000018644	ENSEEEP00000039230	ZCCHC17	ENSPKIG00000010742	ENSPKIP00000029534	zcchc17
ENSEEEG00000018607	ENSEEEP00000039234	C9	ENSPKIG00000003353	ENSPKIP00000017440	c9
ENSEEEG00000018653	ENSEEEP00000039251	en1b	ENSPKIG00000015067	ENSPKIP00000036535	
ENSEEEG00000018612	ENSEEEP00000039256	NFIB	ENSPKIG00000000142	ENSPKIP00000012299	NFIB
ENSEEEG00000018657	ENSEEEP00000039260	ZFYVE21	ENSPKIG00000019061	ENSPKIP00000000380	zfyve21
ENSEEEG00000018628	ENSEEEP00000039267	hsd17b12a	ENSPKIG00000013315	ENSPKIP00000033742	HSD17B12
ENSEEEG00000018659	ENSEEEP00000039272	ALKBH3	ENSPKIG00000021815	ENSPKIP00000004910	alkbh3
ENSEEEG00000018662	ENSEEEP00000039277	trappc10	ENSPKIG00000015258	ENSPKIP00000036836	
ENSEEEG00000018647	ENSEEEP00000039279	ARMC8	ENSPKIG00000000262	ENSPKIP00000012504	armc8
ENSEEEG00000018565	ENSEEEP00000039289	UBE3A	ENSPKIG00000023315	ENSPKIP00000007431	UBE3A
ENSEEEG00000018563	ENSEEEP00000039328	CA7	ENSPKIG00000007497	ENSPKIP00000024153	ca7
ENSEEEG00000018679	ENSEEEP00000039335	ATG12	ENSPKIG00000023519	ENSPKIP00000007736	hspb15
ENSEEEG00000018685	ENSEEEP00000039341	RRAD	ENSPKIG00000007552	ENSPKIP00000024215	rrad
ENSEEEG00000018690	ENSEEEP00000039348	m17	ENSPKIG00000023554	ENSPKIP00000007791	
ENSEEEG00000018691	ENSEEEP00000039350	tescb	ENSPKIG00000012583	ENSPKIP00000032514	tesca
ENSEEEG00000018693	ENSEEEP00000039355	ZMAT5	ENSPKIG00000023667	ENSPKIP00000007983	zmat5
ENSEEEG00000018689	ENSEEEP00000039368	CIAO2B	ENSPKIG00000007575	ENSPKIP00000024248	ciao2b
ENSEEEG00000018703	ENSEEEP00000039374	DUSP12	ENSPKIG00000016247	ENSPKIP00000038505	dusp12
ENSEEEG00000018701	ENSEEEP00000039375		ENSPKIG00000000976	ENSPKIP00000013615	
ENSEEEG00000018696	ENSEEEP00000039376	ARPC5L	ENSPKIG00000007786	ENSPKIP00000024593	ARPC5L
ENSEEEG00000018704	ENSEEEP00000039394	eif3s6ip	ENSPKIG00000016998	ENSPKIP00000039799	EIF3L
ENSEEEG00000018716	ENSEEEP00000039400	TERB2	ENSPKIG00000022267	ENSPKIP00000005704	TERB2
ENSEEEG00000018718	ENSEEEP00000039405	CNEP1R1	ENSPKIG00000005054	ENSPKIP00000020187	cnep1r1
ENSEEEG00000018663	ENSEEEP00000039407	gcdhb	ENSPKIG00000007270	ENSPKIP00000023785	gcdhb
ENSEEEG00000018722	ENSEEEP00000039418	SYCE2	ENSPKIG00000007229	ENSPKIP00000023708	syce2
ENSEEEG00000018726	ENSEEEP00000039430	SMOC2	ENSPKIG00000016937	ENSPKIP00000039713	SMOC2
ENSEEEG00000026272	ENSEEEP00000039436	cldn23a	ENSPKIG00000022590	ENSPKIP00000006231	
ENSEEEG00000018730	ENSEEEP00000039438	IRX2	ENSPKIG00000022451	ENSPKIP00000005987	
ENSEEEG00000018732	ENSEEEP00000039441	SH3BP2	ENSPKIG00000022417	ENSPKIP00000005930	SH3BP2
ENSEEEG00000018724	ENSEEEP00000039443	FARSA	ENSPKIG00000007170	ENSPKIP00000023628	farsa
ENSEEEG00000018733	ENSEEEP00000039445	VSIR	ENSPKIG00000021254	ENSPKIP00000003961	vsir
ENSEEEG00000018734	ENSEEEP00000039446	si:ch211-106f21.1	ENSPKIG00000021271	ENSPKIP00000003978	si:ch211-106f21.1
ENSEEEG00000018746	ENSEEEP00000039477	cox5aa	ENSPKIG00000004296	ENSPKIP00000018913	
ENSEEEG00000018752	ENSEEEP00000039483	AMN1	ENSPKIG00000017684	ENSPKIP00000040914	amn1
ENSEEEG00000018757	ENSEEEP00000039499	GART	ENSPKIG00000010876	ENSPKIP00000029780	gart
ENSEEEG00000018764	ENSEEEP00000039513	N6AMT1	ENSPKIG00000010822	ENSPKIP00000029656	n6amt1
ENSEEEG00000018767	ENSEEEP00000039522	PATL1	ENSPKIG00000016224	ENSPKIP00000038456	patl1
ENSEEEG00000018751	ENSEEEP00000039540	SNW1	ENSPKIG00000014994	ENSPKIP00000036433	snw1
ENSEEEG00000018783	ENSEEEP00000039556	tmem119b	ENSPKIG00000017340	ENSPKIP00000040333	tmem119b
ENSEEEG00000018780	ENSEEEP00000039558	HAPLN3	ENSPKIG00000015365	ENSPKIP00000037019	hapln3
ENSEEEG00000018788	ENSEEEP00000039572	si:ch211-194b1.1	ENSPKIG00000008281	ENSPKIP00000025385	WIZ
ENSEEEG00000018791	ENSEEEP00000039586	TDRD12	ENSPKIG00000006407	ENSPKIP00000022391	tdrd12
ENSEEEG00000018763	ENSEEEP00000039596	ALG6	ENSPKIG00000013621	ENSPKIP00000034202	alg6
ENSEEEG00000018798	ENSEEEP00000039597	DLX2	ENSPKIG00000005783	ENSPKIP00000021326	DLX2
ENSEEEG00000018800	ENSEEEP00000039598	dlx1a	ENSPKIG00000018771	ENSPKIP00000041974	dlx1a
ENSEEEG00000018803	ENSEEEP00000039602	foxd3	ENSPKIG00000015853	ENSPKIP00000037816	
ENSEEEG00000018772	ENSEEEP00000039612	DNAJA1	ENSPKIG00000013569	ENSPKIP00000034113	dnaja1
ENSEEEG00000018801	ENSEEEP00000039617	HAT1	ENSPKIG00000018808	ENSPKIP00000042009	hat1
ENSEEEG00000018809	ENSEEEP00000039639	rps6	ENSPKIG00000003224	ENSPKIP00000017212	rps6
ENSEEEG00000018811	ENSEEEP00000039644		ENSPKIG00000003112	ENSPKIP00000017022	
ENSEEEG00000018807	ENSEEEP00000039645	COG3	ENSPKIG00000000939	ENSPKIP00000013576	cog3
ENSEEEG00000018820	ENSEEEP00000039668	CYYR1	ENSPKIG00000010721	ENSPKIP00000029501	cyyr1
ENSEEEG00000018821	ENSEEEP00000039670	ABLIM3	ENSPKIG00000012715	ENSPKIP00000032740	
ENSEEEG00000018792	ENSEEEP00000039673	pglyrp6	ENSPKIG00000006826	ENSPKIP00000023052	pglyrp6
ENSEEEG00000018823	ENSEEEP00000039680	XRCC2	ENSPKIG00000017715	ENSPKIP00000040957	XRCC2
ENSEEEG00000018819	ENSEEEP00000039681	hprt1l	ENSPKIG00000010177	ENSPKIP00000028617	hprt1l
ENSEEEG00000018825	ENSEEEP00000039684	BSPH1	ENSPKIG00000001960	ENSPKIP00000015143	
ENSEEEG00000018828	ENSEEEP00000039697	WWOX	ENSPKIG00000000751	ENSPKIP00000013255	wwox
ENSEEEG00000018831	ENSEEEP00000039715	ANKRD27	ENSPKIG00000020433	ENSPKIP00000002653	ANKRD27
ENSEEEG00000018833	ENSEEEP00000039717	bmb	ENSPKIG00000008649	ENSPKIP00000025998	bmb
ENSEEEG00000018834	ENSEEEP00000039719	FAAP24	ENSPKIG00000020612	ENSPKIP00000002899	faap24
ENSEEEG00000029060	ENSEEEP00000039728	tmem176	ENSPKIG00000023395	ENSPKIP00000007546	prdx5
ENSEEEG00000018839	ENSEEEP00000039730	KCNK4	ENSPKIG00000023232	ENSPKIP00000007284	KCNK4
ENSEEEG00000018832	ENSEEEP00000039732	tac3a	ENSPKIG00000020318	ENSPKIP00000002431	tac3a
ENSEEEG00000018847	ENSEEEP00000039757		ENSPKIG00000017174	ENSPKIP00000040060	RIGI
ENSEEEG00000018853	ENSEEEP00000039766	prg4a	ENSPKIG00000016371	ENSPKIP00000038702	prg4a
ENSEEEG00000018858	ENSEEEP00000039775	CHST10	ENSPKIG00000019509	ENSPKIP00000001092	chst10
ENSEEEG00000018531	ENSEEEP00000039776	PDIA5	ENSPKIG00000020279	ENSPKIP00000002359	pdia5
ENSEEEG00000018785	ENSEEEP00000039779	BCAS3	ENSPKIG00000000537	ENSPKIP00000012944	bcas3
ENSEEEG00000018870	ENSEEEP00000039796	SEC22A	ENSPKIG00000020337	ENSPKIP00000002473	sec22a
ENSEEEG00000018770	ENSEEEP00000039811	WASHC4	ENSPKIG00000016920	ENSPKIP00000039690	WASHC4
ENSEEEG00000018876	ENSEEEP00000039812		ENSPKIG00000020863	ENSPKIP00000003292	
ENSEEEG00000018889	ENSEEEP00000039844	pmp22b	ENSPKIG00000012607	ENSPKIP00000032547	pmp22a
ENSEEEG00000018891	ENSEEEP00000039845	atp5f1e	ENSPKIG00000003652	ENSPKIP00000017920	atp5f1e
ENSEEEG00000018894	ENSEEEP00000039848	TEKT3	ENSPKIG00000012020	ENSPKIP00000031603	TEKT3
