Species1GeneID	Species1ProteinID	Species1GeneName	Species2GeneID	Species2ProteinID	Species2GeneName
ENSG00000203666	ENSP00000355480	EFCAB2	ENSEEEG00000013566	ENSEEEP00000028188	EFCAB2
ENSG00000203667	ENSP00000355486	COX20	ENSEEEG00000026048	ENSEEEP00000052788	COX20
ENSG00000179397	ENSP00000355492	CATSPERE	ENSEEEG00000009345	ENSEEEP00000019033	LCAT
ENSG00000174371	ENSP00000355506	EXO1	ENSEEEG00000009642	ENSEEEP00000019719	exo1
ENSG00000054277	ENSP00000355512	OPN3	ENSEEEG00000004651	ENSEEEP00000009023	opn3
ENSG00000117009	ENSP00000355517	KMO	ENSEEEG00000004650	ENSEEEP00000009017	KMO
ENSG00000091483	ENSP00000355518	FH	ENSEEEG00000010063	ENSEEEP00000020701	FH
ENSG00000116984	ENSP00000355536	MTR	ENSEEEG00000015234	ENSEEEP00000033763	MTR
ENSG00000119285	ENSP00000355541	HEATR1	ENSEEEG00000015178	ENSEEEP00000033216	HEATR1
ENSG00000077585	ENSP00000355551	GPR137B	ENSEEEG00000001266	ENSEEEP00000060485	gpr137bb
ENSG00000168243	ENSP00000355556	GNG4	ENSEEEG00000009317	ENSEEEP00000019005	GNG4
ENSG00000173726	ENSP00000355566	TOMM20	ENSEEEG00000029129	ENSEEEP00000063926	tomm20b
ENSG00000168275	ENSP00000355574	COA6	ENSEEEG00000020365	ENSEEEP00000043126	coa6
ENSG00000135750	ENSP00000355580	KCNK1	ENSEEEG00000024098	ENSEEEP00000051353	kcnk1b
ENSG00000135778	ENSP00000355586	NTPCR	ENSEEEG00000021825	ENSEEEP00000046363	NTPCR
ENSG00000116918	ENSP00000355599	TSNAX	ENSEEEG00000021878	ENSEEEP00000046461	tsnax
ENSG00000135766	ENSP00000355601	EGLN1	ENSEEEG00000024055	ENSEEEP00000051253	egln1b
ENSG00000116903	ENSP00000355605	EXOC8	ENSEEEG00000004405	ENSEEEP00000008442	EXOC8
ENSG00000143633	ENSP00000355609	C1orf131	ENSEEEG00000004416	ENSEEEP00000008461	zgc:194224
ENSG00000143643	ENSP00000355621	TTC13	ENSEEEG00000004395	ENSEEEP00000008428	TTC13
ENSG00000119280	ENSP00000355623	C1orf198	ENSEEEG00000004392	ENSEEEP00000008418	C1orf198
ENSG00000135775	ENSP00000355629	COG2	ENSEEEG00000003914	ENSEEEP00000007479	COG2
ENSG00000115507	ENSP00000355631	OTX1	ENSEEEG00000005101	ENSEEEP00000010055	OTX1
ENSG00000154429	ENSP00000355648	CCSAP	ENSEEEG00000002736	ENSEEEP00000005231	ccsapb
ENSG00000168118	ENSP00000355651	RAB4A	ENSEEEG00000002685	ENSEEEP00000005229	RAB4A
ENSG00000181873	ENSP00000355672	IBA57	ENSEEEG00000028559	ENSEEEP00000058411	iba57
ENSG00000143774	ENSP00000355689	GUK1	ENSEEEG00000025734	ENSEEEP00000059332	guk1a
ENSG00000162910	ENSP00000355699	MRPL55	ENSEEEG00000001802	ENSEEEP00000003202	zgc:171480
ENSG00000203685	ENSP00000355752	STUM	ENSEEEG00000023411	ENSEEEP00000049812	STUM
ENSG00000143799	ENSP00000355759	PARP1	ENSEEEG00000014396	ENSEEEP00000030075	PARP1
ENSG00000182827	ENSP00000355777	ACBD3	ENSEEEG00000009692	ENSEEEP00000019871	ACBD3
ENSG00000163041	ENSP00000355781	H3-3A	ENSEEEG00000001181	ENSEEEP00000001901	
ENSG00000143768	ENSP00000355785	LEFTY2	ENSEEEG00000005622	ENSEEEP00000011098	lft1
ENSG00000143756	ENSP00000355827	FBXO28	ENSEEEG00000028644	ENSEEEP00000055851	FBXO28
ENSG00000185345	ENSP00000355865	PRKN	ENSEEEG00000012670	ENSEEEP00000060530	PRKN
ENSG00000143507	ENSP00000355866	DUSP10	ENSEEEG00000020864	ENSEEEP00000044154	DUSP10
ENSG00000136630	ENSP00000355870	HLX	ENSEEEG00000020865	ENSEEEP00000044158	hlx1
ENSG00000117791	ENSP00000355880	MTARC2	ENSEEEG00000022517	ENSEEEP00000047843	marc1
ENSG00000067704	ENSP00000355889	IARS2	ENSEEEG00000020831	ENSEEEP00000044145	IARS2
ENSG00000136628	ENSP00000355890	EPRS1	ENSEEEG00000021877	ENSEEEP00000047386	EPRS1
ENSG00000196660	ENSP00000355893	SLC30A10	ENSEEEG00000011694	ENSEEEP00000024105	SLC30A10
ENSG00000143353	ENSP00000355895	LYPLAL1	ENSEEEG00000007404	ENSEEEP00000014871	LYPLAL1
ENSG00000092969	ENSP00000355896	TGFB2	ENSEEEG00000007403	ENSEEEP00000014870	TGFB2
ENSG00000067533	ENSP00000355899	RRP15	ENSEEEG00000007402	ENSEEEP00000014869	RRP15
ENSG00000162814	ENSP00000355900	SPATA17	ENSEEEG00000004556	ENSEEEP00000008815	SPATA17
ENSG00000092978	ENSP00000355902	GPATCH2	ENSEEEG00000026092	ENSEEEP00000053968	serbp1b
ENSG00000136643	ENSP00000355927	RPS6KC1	ENSEEEG00000004391	ENSEEEP00000053549	RPS6KC1
ENSG00000174606	ENSP00000355929	ANGEL2	ENSEEEG00000023512	ENSEEEP00000053936	angel2
ENSG00000117697	ENSP00000355944	NSL1	ENSEEEG00000023536	ENSEEEP00000050047	NSL1
ENSG00000162772	ENSP00000355954	ATF3	ENSEEEG00000023538	ENSEEEP00000050052	ATF3
ENSG00000117691	ENSP00000355955	NENF	ENSEEEG00000026664	ENSEEEP00000059530	NENF
ENSG00000143476	ENSP00000355958	DTL	ENSEEEG00000015496	ENSEEEP00000032505	DTL
ENSG00000143493	ENSP00000355961	INTS7	ENSEEEG00000015509	ENSEEEP00000032550	INTS7
ENSG00000123684	ENSP00000355964	LPGAT1	ENSEEEG00000015526	ENSEEEP00000032572	LPGAT1
ENSG00000117650	ENSP00000355966	NEK2	ENSEEEG00000008096	ENSEEEP00000016416	NEK2
ENSG00000170385	ENSP00000355968	SLC30A1	ENSEEEG00000003208	ENSEEEP00000006029	slc30a1b
ENSG00000198570	ENSP00000355969	RD3	ENSEEEG00000008088	ENSEEEP00000016349	RD3
ENSG00000009790	ENSP00000355992	TRAF3IP3	ENSEEEG00000016068	ENSEEEP00000033743	
ENSG00000123689	ENSP00000355996	G0S2	ENSEEEG00000002057	ENSEEEP00000003844	G0S2
ENSG00000112110	ENSP00000356001	MRPL18	ENSEEEG00000014379	ENSEEEP00000029995	MRPL18
ENSG00000120437	ENSP00000356015	ACAT2	ENSEEEG00000009685	ENSEEEP00000019789	ACAT2
ENSG00000164691	ENSP00000356033	TAGAP	ENSEEEG00000016285	ENSEEEP00000034194	tagapa
ENSG00000130363	ENSP00000356036	RSPH3	ENSEEEG00000020814	ENSEEEP00000044049	RSPH3
ENSG00000146425	ENSP00000356056	DYNLT1	ENSEEEG00000025999	ENSEEEP00000059981	DYNLT1
ENSG00000146433	ENSP00000356057	TMEM181	ENSEEEG00000006501	ENSEEEP00000012942	TMEM181
ENSG00000162891	ENSP00000356065	IL20	ENSEEEG00000017959	ENSEEEP00000037777	il19l
ENSG00000196550	ENSP00000356096	FAM72A	ENSEEEG00000026441	ENSEEEP00000062456	FAM72B
ENSG00000162877	ENSP00000356104	PM20D1	ENSEEEG00000006484	ENSEEEP00000012909	pm20d1.2
ENSG00000069275	ENSP00000356110	NUCKS1	ENSEEEG00000011185	ENSEEEP00000055230	nucks1a
ENSG00000158715	ENSP00000356113	SLC45A3	ENSEEEG00000007585	ENSEEEP00000015242	zgc:77158
ENSG00000174514	ENSP00000356115	MFSD4A	ENSEEEG00000011196	ENSEEEP00000023066	mfsd4aa
ENSG00000162873	ENSP00000356123	KLHDC8A	ENSEEEG00000012611	ENSEEEP00000053627	KLHDC8A
ENSG00000133059	ENSP00000356130	DSTYK	ENSEEEG00000022000	ENSEEEP00000060140	DSTYK
ENSG00000171217	ENSP00000356133	CLDN20	ENSEEEG00000027234	ENSEEEP00000053313	CLDN20
ENSG00000029639	ENSP00000356134	TFB1M	ENSEEEG00000006010	ENSEEEP00000011924	TFB1M
ENSG00000174529	ENSP00000356135	TMEM81	ENSEEEG00000015879	ENSEEEP00000033412	si:dkey-48j7.3
ENSG00000198625	ENSP00000356150	MDM4	ENSEEEG00000018483	ENSEEEP00000038953	MDM4
ENSG00000158615	ENSP00000356156	PPP1R15B	ENSEEEG00000017278	ENSEEEP00000036331	aftpha
ENSG00000143842	ENSP00000356172	SOX13	ENSEEEG00000012701	ENSEEEP00000026266	SOX13
ENSG00000058673	ENSP00000356179	ZC3H11A	ENSEEEG00000015502	ENSEEEP00000032514	zc3h11a
ENSG00000091844	ENSP00000356194	RGS17	ENSEEEG00000026283	ENSEEEP00000061527	RGS19
ENSG00000112031	ENSP00000356202	MTRF1L	ENSEEEG00000021688	ENSEEEP00000046036	MTRF1L
ENSG00000163444	ENSP00000356211	TMEM183A	ENSEEEG00000018570	ENSEEEP00000039100	TMEM183A
ENSG00000146469	ENSP00000356213	VIP	ENSEEEG00000021696	ENSEEEP00000046056	VIP
ENSG00000120279	ENSP00000356214	MYCT1	ENSEEEG00000013679	ENSEEEP00000028449	myct1a
ENSG00000159348	ENSP00000356218	CYB5R1	ENSEEEG00000008213	ENSEEEP00000016604	CYB5R1
ENSG00000117153	ENSP00000356230	KLHL12	ENSEEEG00000002191	ENSEEEP00000004130	KLHL12
ENSG00000183155	ENSP00000356231	RABIF	ENSEEEG00000027718	ENSEEEP00000060673	RABIF
ENSG00000170075	ENSP00000356251	GPR37L1	ENSEEEG00000006840	ENSEEEP00000013722	gpr37l1b
ENSG00000134375	ENSP00000356256	TIMM17A	ENSEEEG00000009589	ENSEEEP00000019559	TIMM17A
ENSG00000163431	ENSP00000356257	LMOD1	ENSEEEG00000025944	ENSEEEP00000052842	lmod1a
ENSG00000146476	ENSP00000356263	ARMT1	ENSEEEG00000013619	ENSEEEP00000028327	ARMT1
ENSG00000116857	ENSP00000356301	TMEM9	ENSEEEG00000014098	ENSEEEP00000029448	TMEM9
ENSG00000163362	ENSP00000356311	INAVA	ENSEEEG00000008183	ENSEEEP00000016514	inavab
ENSG00000120265	ENSP00000356350	PCMT1	ENSEEEG00000026181	ENSEEEP00000053263	pcmt
ENSG00000151414	ENSP00000356355	NEK7	ENSEEEG00000000459	ENSEEEP00000058734	NEK7
ENSG00000177888	ENSP00000356375	ZBTB41	ENSEEEG00000017097	ENSEEEP00000035950	ZBTB41
ENSG00000055211	ENSP00000356389	GINM1	ENSEEEG00000004641	ENSEEEP00000008993	GINM1
ENSG00000162630	ENSP00000356404	B3GALT2	ENSEEEG00000012198	ENSEEEP00000025167	B3GALT2
ENSG00000134371	ENSP00000356405	CDC73	ENSEEEG00000009502	ENSEEEP00000063553	CDC73
ENSG00000023572	ENSP00000356410	GLRX2	ENSEEEG00000012199	ENSEEEP00000025169	GLRX2
ENSG00000116750	ENSP00000356420	UCHL5	ENSEEEG00000012204	ENSEEEP00000025186	UCHL5
ENSG00000150681	ENSP00000356430	RGS18	ENSEEEG00000017792	ENSEEEP00000037419	RGS18
ENSG00000111962	ENSP00000356433	UST	ENSEEEG00000011584	ENSEEEP00000057798	usta
ENSG00000203727	ENSP00000356444	SAMD5	ENSEEEG00000011595	ENSEEEP00000023886	SAMD5
ENSG00000118508	ENSP00000356465	RAB32	ENSEEEG00000011601	ENSEEEP00000023898	rab32a
ENSG00000121486	ENSP00000356476	TRMT1L	ENSEEEG00000005125	ENSEEEP00000010112	TRMT1L
ENSG00000135842	ENSP00000356481	NIBAN1	ENSEEEG00000019737	ENSEEEP00000041731	niban1b
ENSG00000112425	ENSP00000356489	EPM2A	ENSEEEG00000003244	ENSEEEP00000006075	EPM2A
ENSG00000116701	ENSP00000356505	NCF2	ENSEEEG00000024649	ENSEEEP00000052613	NCF2
ENSG00000135829	ENSP00000356520	DHX9	ENSEEEG00000004706	ENSEEEP00000009170	DHX9
ENSG00000135838	ENSP00000356524	NPL	ENSEEEG00000016727	ENSEEEP00000035153	NPL
ENSG00000143333	ENSP00000356529	RGS16	ENSEEEG00000017661	ENSEEEP00000037169	rgs5b
ENSG00000169976	ENSP00000356541	SF3B5	ENSEEEG00000003920	ENSEEEP00000007499	SF3B5
ENSG00000135521	ENSP00000356548	LTV1	ENSEEEG00000017049	ENSEEEP00000035817	ltv1
ENSG00000162783	ENSP00000356549	IER5	ENSEEEG00000017183	ENSEEEP00000064316	IER5
ENSG00000034693	ENSP00000356563	PEX3	ENSEEEG00000024620	ENSEEEP00000052564	PEX3
ENSG00000116260	ENSP00000356574	QSOX1	ENSEEEG00000025338	ENSEEEP00000055448	QSOX1
ENSG00000112414	ENSP00000356581	ADGRG6	ENSEEEG00000024625	ENSEEEP00000052573	adgrg6
ENSG00000169905	ENSP00000356584	TOR1AIP2	ENSEEEG00000006677	ENSEEEP00000013328	
ENSG00000116218	ENSP00000356587	NPHS2	ENSEEEG00000016969	ENSEEEP00000035636	NPHS2
ENSG00000162779	ENSP00000356590	AXDND1	ENSEEEG00000016970	ENSEEEP00000035640	AXDND1
ENSG00000186283	ENSP00000356599	TOR3A	ENSEEEG00000006594	ENSEEEP00000013119	TOR3A
ENSG00000009844	ENSP00000356602	VTA1	ENSEEEG00000024626	ENSEEEP00000052574	VTA1
ENSG00000112406	ENSP00000356630	HECA	ENSEEEG00000024632	ENSEEEP00000052589	HECA
ENSG00000146386	ENSP00000356632	ABRACL	ENSEEEG00000024634	ENSEEEP00000059868	abracl
ENSG00000143207	ENSP00000356641	COP1	ENSEEEG00000004994	ENSEEEP00000058144	COP1
ENSG00000116161	ENSP00000356652	CACYBP	ENSEEEG00000004889	ENSEEEP00000009569	CACYBP
ENSG00000203734	ENSP00000356655	ECT2L	ENSEEEG00000023206	ENSEEEP00000049378	ect2l
ENSG00000117601	ENSP00000356671	SERPINC1	ENSEEEG00000015359	ENSEEEP00000032202	SERPINC1
ENSG00000185278	ENSP00000356674	ZBTB37	ENSEEEG00000015354	ENSEEEP00000032188	ZBTB37
ENSG00000117560	ENSP00000356694	FASLG	ENSEEEG00000017479	ENSEEEP00000036817	FASLG
ENSG00000135845	ENSP00000356701	PIGC	ENSEEEG00000011904	ENSEEEP00000024545	PIGC
ENSG00000177468	ENSP00000356708	OLIG3	ENSEEEG00000008985	ENSEEEP00000018288	OLIG3
ENSG00000120370	ENSP00000356737	GORAB	ENSEEEG00000028722	ENSEEEP00000052965	
ENSG00000000457	ENSP00000356744	SCYL3	ENSEEEG00000012267	ENSEEEP00000059126	SCYL3
ENSG00000117477	ENSP00000356780	CCDC181	ENSEEEG00000019187	ENSEEEP00000040505	ccdc181
ENSG00000143156	ENSP00000356785	NME7	ENSEEEG00000015806	ENSEEEP00000033429	NME7
ENSG00000143196	ENSP00000356791	DPT	ENSEEEG00000005835	ENSEEEP00000011596	DPT
ENSG00000143185	ENSP00000356793	XCL2	ENSEEEG00000007365	ENSEEEP00000014792	
ENSG00000143178	ENSP00000356795	TBX19	ENSEEEG00000010964	ENSEEEP00000022573	TBX19
ENSG00000143155	ENSP00000356807	TIPRL	ENSEEEG00000012580	ENSEEEP00000025968	TIPRL
ENSG00000112339	ENSP00000356811	HBS1L	ENSEEEG00000007425	ENSEEEP00000014963	HBS1L
ENSG00000143158	ENSP00000356820	MPC2	ENSEEEG00000005381	ENSEEEP00000010616	MPC2
ENSG00000198771	ENSP00000356828	RCSD1	ENSEEEG00000025052	ENSEEEP00000062178	dub
ENSG00000143190	ENSP00000356840	POU2F1	ENSEEEG00000005130	ENSEEEP00000010116	pou2f1b
ENSG00000143167	ENSP00000356842	GPA33	ENSEEEG00000011929	ENSEEEP00000024610	GPA33
ENSG00000152382	ENSP00000356848	TADA1	ENSEEEG00000024246	ENSEEEP00000051638	TADA1
ENSG00000143179	ENSP00000356853	UCK2	ENSEEEG00000006732	ENSEEEP00000013479	uck2a
ENSG00000118526	ENSP00000356857	TCF21	ENSEEEG00000016390	ENSEEEP00000034429	TCF21
ENSG00000143198	ENSP00000356860	MGST3	ENSEEEG00000012712	ENSEEEP00000026282	mgst3a
ENSG00000143228	ENSP00000356875	NUF2	ENSEEEG00000008163	ENSEEEP00000016477	NUF2
ENSG00000143248	ENSP00000356879	RGS5	ENSEEEG00000007076	ENSEEEP00000014240	rgs5a
ENSG00000198574	ENSP00000356906	SH2D1B	ENSEEEG00000025443	ENSEEEP00000053955	si:ch73-264p11.1
ENSG00000081721	ENSP00000356920	DUSP12	ENSEEEG00000018703	ENSEEEP00000039374	DUSP12
ENSG00000079931	ENSP00000356940	MOXD1	ENSEEEG00000004561	ENSEEEP00000008827	MOXD1
ENSG00000188931	ENSP00000356951	CFAP126	ENSEEEG00000006737	ENSEEEP00000013470	CFAP126
ENSG00000118523	ENSP00000356954	CCN2	ENSEEEG00000022319	ENSEEEP00000064078	ccn2a
ENSG00000158869	ENSP00000356971	FCER1G	ENSEEEG00000028748	ENSEEEP00000062820	FCER1G
ENSG00000143222	ENSP00000356982	UFC1	ENSEEEG00000018464	ENSEEEP00000038914	UFC1
ENSG00000158796	ENSP00000356984	DEDD	ENSEEEG00000007186	ENSEEEP00000014430	DEDD
ENSG00000158793	ENSP00000356988	NIT1	ENSEEEG00000015757	ENSEEEP00000033114	NIT1
ENSG00000143256	ENSP00000356989	PFDN2	ENSEEEG00000015756	ENSEEEP00000033113	PFDN2
ENSG00000143217	ENSP00000356991	NECTIN4	ENSEEEG00000016678	ENSEEEP00000035073	nectin4b
ENSG00000158773	ENSP00000356999	USF1	ENSEEEG00000009548	ENSEEEP00000019514	USF1
ENSG00000215845	ENSP00000357002	TSTD1	ENSEEEG00000027676	ENSEEEP00000057280	tstd1
ENSG00000158769	ENSP00000357005	F11R	ENSEEEG00000014851	ENSEEEP00000031034	f11r.1
ENSG00000158764	ENSP00000357008	ITLN2	ENSEEEG00000020720	ENSEEEP00000043836	ITLN1
ENSG00000026751	ENSP00000357022	SLAMF7	ENSEEEG00000013501	ENSEEEP00000028055	
ENSG00000112282	ENSP00000357037	MED23	ENSEEEG00000018052	ENSEEEP00000063353	MED23
ENSG00000122218	ENSP00000357048	COPA	ENSEEEG00000006635	ENSEEEP00000013279	COPA
ENSG00000162735	ENSP00000357051	PEX19	ENSEEEG00000006628	ENSEEEP00000013228	pex19
ENSG00000162734	ENSP00000357055	PEA15	ENSEEEG00000020337	ENSEEEP00000043087	PEA15
ENSG00000143318	ENSP00000357057	CASQ1	ENSEEEG00000023698	ENSEEEP00000050410	CASQ2
ENSG00000162729	ENSP00000357065	IGSF8	ENSEEEG00000008823	ENSEEEP00000017872	IGSF8
ENSG00000143315	ENSP00000357069	PIGM	ENSEEEG00000020517	ENSEEEP00000043408	PIGM
ENSG00000213085	ENSP00000357079	CFAP45	ENSEEEG00000022860	ENSEEEP00000048573	CFAP45
ENSG00000158716	ENSP00000357089	DUSP23	ENSEEEG00000010336	ENSEEEP00000021203	dusp23b
ENSG00000146376	ENSP00000357131	ARHGAP18	ENSEEEG00000004811	ENSEEEP00000010032	arhgap18
ENSG00000163534	ENSP00000357158	FCRL1	ENSEEEG00000024867	ENSEEEP00000056916	si:dkey-93h22.7
ENSG00000143303	ENSP00000357199	METTL25B	ENSEEEG00000014692	ENSEEEP00000030694	rrnad1
ENSG00000143320	ENSP00000357205	CRABP2	ENSEEEG00000012971	ENSEEEP00000026866	crabp2a
ENSG00000132688	ENSP00000357206	NES	ENSEEEG00000026539	ENSEEEP00000058877	NES
ENSG00000160783	ENSP00000357256	PMF1	ENSEEEG00000015281	ENSEEEP00000032026	si:dkey-6i22.5
ENSG00000116586	ENSP00000357285	LAMTOR2	ENSEEEG00000026486	ENSEEEP00000061644	LAMTOR2
ENSG00000118518	ENSP00000357297	RNF146	ENSEEEG00000025755	ENSEEEP00000053799	RNF146
ENSG00000146374	ENSP00000357300	RSPO3	ENSEEEG00000024597	ENSEEEP00000052514	RSPO3
ENSG00000132680	ENSP00000357304	KHDC4	ENSEEEG00000004598	ENSEEEP00000008905	KHDC4
ENSG00000143622	ENSP00000357305	RIT1	ENSEEEG00000027677	ENSEEEP00000057102	RIT1
ENSG00000116580	ENSP00000357315	GON4L	ENSEEEG00000016810	ENSEEEP00000035316	gon4l
ENSG00000160752	ENSP00000357340	FDPS	ENSEEEG00000012857	ENSEEEP00000026602	FDPS
ENSG00000111912	ENSP00000357341	NCOA7	ENSEEEG00000020948	ENSEEEP00000044403	NCOA7
ENSG00000135547	ENSP00000357348	HEY2	ENSEEEG00000017526	ENSEEEP00000036903	HEY2
ENSG00000173171	ENSP00000357360	MTX1	ENSEEEG00000015362	ENSEEEP00000032204	mtx1a
ENSG00000179085	ENSP00000357384	DPM3	ENSEEEG00000006645	ENSEEEP00000013255	dpm3
ENSG00000169241	ENSP00000357389	SLC50A1	ENSEEEG00000016927	ENSEEEP00000035534	SLC50A1
ENSG00000169242	ENSP00000357392	EFNA1	ENSEEEG00000016926	ENSEEEP00000035533	efna1b
ENSG00000143590	ENSP00000357393	EFNA3	ENSEEEG00000016924	ENSEEEP00000035532	efna3b
ENSG00000188580	ENSP00000357402	NKAIN2	ENSEEEG00000017534	ENSEEEP00000036922	NKAIN2
ENSG00000172594	ENSP00000357425	SMPDL3A	ENSEEEG00000017538	ENSEEEP00000036932	SMPDL3A
ENSG00000025156	ENSP00000357440	HSF2	ENSEEEG00000017747	ENSEEEP00000061450	HSF2
ENSG00000163344	ENSP00000357452	PMVK	ENSEEEG00000008202	ENSEEEP00000016556	PMVK
ENSG00000160712	ENSP00000357470	IL6R	ENSEEEG00000008367	ENSEEEP00000016879	IL6R
ENSG00000111860	ENSP00000357474	CEP85L	ENSEEEG00000028960	ENSEEEP00000059626	CEP85L
ENSG00000153989	ENSP00000357480	NUS1	ENSEEEG00000007478	ENSEEEP00000015025	NUS1
ENSG00000047932	ENSP00000357484	GOPC	ENSEEEG00000007481	ENSEEEP00000015033	gopc
ENSG00000143612	ENSP00000357507	C1orf43	ENSEEEG00000007634	ENSEEEP00000015373	C1orf43
ENSG00000127884	ENSP00000357535	ECHS1	ENSEEEG00000002588	ENSEEEP00000004974	ECHS1
ENSG00000183807	ENSP00000357545	FAM162B	ENSEEEG00000019770	ENSEEEP00000041799	FAM162A
ENSG00000153975	ENSP00000357565	ZUP1	ENSEEEG00000009897	ENSEEEP00000062883	zufsp
ENSG00000171811	ENSP00000357575	CFAP46	ENSEEEG00000016882	ENSEEEP00000035468	
ENSG00000148826	ENSP00000357581	NKX6-2	ENSEEEG00000017267	ENSEEEP00000036310	nkx6.2
ENSG00000068383	ENSP00000357583	INPP5A	ENSEEEG00000017276	ENSEEEP00000062040	INPP5A
ENSG00000178033	ENSP00000357588	CALHM5	ENSEEEG00000009888	ENSEEEP00000020249	calhm5.2
ENSG00000143578	ENSP00000357596	CREB3L4	ENSEEEG00000005333	ENSEEEP00000010544	
ENSG00000148814	ENSP00000357603	LRRC27	ENSEEEG00000024917	ENSEEEP00000056035	
ENSG00000176171	ENSP00000357625	BNIP3	ENSEEEG00000005089	ENSEEEP00000010020	BNIP3
ENSG00000176769	ENSP00000357631	TCERG1L	ENSEEEG00000004800	ENSEEEP00000009386	TCERG1L
ENSG00000148773	ENSP00000357643	MKI67	ENSEEEG00000027477	ENSEEEP00000062859	mki67
ENSG00000074935	ENSP00000357651	TUBE1	ENSEEEG00000013110	ENSEEEP00000027163	TUBE1
ENSG00000180745	ENSP00000357660	CLRN3	ENSEEEG00000023387	ENSEEEP00000049759	CLRN3
ENSG00000143553	ENSP00000357674	SNAPIN	ENSEEEG00000000960	ENSEEEP00000001486	SNAPIN
ENSG00000203780	ENSP00000357682	FANK1	ENSEEEG00000017391	ENSEEEP00000036633	FANK1
ENSG00000160678	ENSP00000357687	S100A1	ENSEEEG00000026165	ENSEEEP00000062940	S100A1
ENSG00000196154	ENSP00000357704	S100A4	ENSEEEG00000011837	ENSEEEP00000024410	icn
ENSG00000107949	ENSP00000357748	BCCIP	ENSEEEG00000022826	ENSEEEP00000048508	BCCIP
ENSG00000009413	ENSP00000357792	REV3L	ENSEEEG00000009036	ENSEEEP00000018397	
ENSG00000154485	ENSP00000357798	MMP21	ENSEEEG00000004159	ENSEEEP00000007970	mmp21
ENSG00000197747	ENSP00000357801	S100A10	ENSEEEG00000006673	ENSEEEP00000013321	s100a10a
ENSG00000159445	ENSP00000357804	THEM4	ENSEEEG00000019660	ENSEEEP00000041566	THEM4
ENSG00000182134	ENSP00000357819	TDRKH	ENSEEEG00000016061	ENSEEEP00000033723	TDRKH
ENSG00000143436	ENSP00000357823	MRPL9	ENSEEEG00000023888	ENSEEEP00000050854	MRPL9
ENSG00000107902	ENSP00000357835	LHPP	ENSEEEG00000004128	ENSEEEP00000007913	LHPP
ENSG00000065154	ENSP00000357838	OAT	ENSEEEG00000004117	ENSEEEP00000007900	OAT
ENSG00000143367	ENSP00000357842	TUFT1	ENSEEEG00000007636	ENSEEEP00000062082	tuft1a
ENSG00000112394	ENSP00000357844	SLC16A10	ENSEEEG00000001785	ENSEEEP00000055021	SLC16A10
ENSG00000154473	ENSP00000357858	BUB3	ENSEEEG00000020361	ENSEEEP00000043150	BUB3
ENSG00000155115	ENSP00000357863	GTF3C6	ENSEEEG00000019696	ENSEEEP00000041635	GTF3C6
ENSG00000143393	ENSP00000357869	PI4KB	ENSEEEG00000023086	ENSEEEP00000049138	PI4KB
ENSG00000196177	ENSP00000357873	ACADSB	ENSEEEG00000020313	ENSEEEP00000043097	ACADSB
ENSG00000159352	ENSP00000357876	PSMD4	ENSEEEG00000006589	ENSEEEP00000013140	psmd4a
ENSG00000095574	ENSP00000357881	IKZF5	ENSEEEG00000026191	ENSEEEP00000062240	IKZF5
ENSG00000163156	ENSP00000357901	SCNM1	ENSEEEG00000021430	ENSEEEP00000045401	SCNM1
ENSG00000163155	ENSP00000357904	LYSMD1	ENSEEEG00000021428	ENSEEEP00000045398	LYSMD1
ENSG00000163154	ENSP00000357906	TNFAIP8L2	ENSEEEG00000021426	ENSEEEP00000045396	tnfaip8l2b
ENSG00000004809	ENSP00000357915	SLC22A16	ENSEEEG00000011581	ENSEEEP00000023867	SLC22A16
ENSG00000213190	ENSP00000357917	MLLT11	ENSEEEG00000023881	ENSEEEP00000050842	MLLT11
ENSG00000203797	ENSP00000357920	DDO	ENSEEEG00000000094	ENSEEEP00000000130	zgc:172341
ENSG00000135537	ENSP00000357973	AFG1L	ENSEEEG00000016903	ENSEEEP00000035513	afg1la
ENSG00000112333	ENSP00000357979	NR2E1	ENSEEEG00000000656	ENSEEEP00000023941	NR2E1
ENSG00000163131	ENSP00000357981	CTSS	ENSEEEG00000000099	ENSEEEP00000000183	ctss2.1
ENSG00000107679	ENSP00000357986	PLEKHA1	ENSEEEG00000021345	ENSEEEP00000057404	plekha1b
ENSG00000025796	ENSP00000357998	SEC63	ENSEEEG00000011637	ENSEEEP00000023956	SEC63
ENSG00000138162	ENSP00000358001	TACC2	ENSEEEG00000022378	ENSEEEP00000047541	NASP
ENSG00000143420	ENSP00000358012	ENSA	ENSEEEG00000028334	ENSEEEP00000057268	ensaa
ENSG00000146285	ENSP00000358016	SCML4	ENSEEEG00000014109	ENSEEEP00000029462	SCML4
ENSG00000107672	ENSP00000358019	NSMCE4A	ENSEEEG00000022372	ENSEEEP00000047528	NSMCE4A
ENSG00000164494	ENSP00000358033	PDSS2	ENSEEEG00000023139	ENSEEEP00000049237	PDSS2
ENSG00000178409	ENSP00000358038	BEND3	ENSEEEG00000023141	ENSEEEP00000049239	BEND3
ENSG00000130348	ENSP00000358042	QRSL1	ENSEEEG00000020873	ENSEEEP00000044329	QRSL1
ENSG00000143369	ENSP00000358045	ECM1	ENSEEEG00000019642	ENSEEEP00000041531	ecm1b
