Species1GeneID	Species1ProteinID	Species1GeneName	Species2GeneID	Species2ProteinID	Species2GeneName
ENSDARG00000092458	ENSDARP00000117544	si:dkey-282h22.5	ENSEEEG00000022240	ENSEEEP00000047257	VAMP5
ENSDARG00000027584	ENSDARP00000117556	TTPA	ENSEEEG00000008537	ENSEEEP00000017272	TTPA
ENSDARG00000075929	ENSDARP00000117571	si:dkey-219c10.4	ENSEEEG00000011704	ENSEEEP00000024135	si:dkey-219c10.4
ENSDARG00000092845	ENSDARP00000117574	si:dkey-66g10.2	ENSEEEG00000024391	ENSEEEP00000051975	
ENSDARG00000035136	ENSDARP00000117583	selenow1	ENSEEEG00000005021	ENSEEEP00000009877	
ENSDARG00000036772	ENSDARP00000117585	pygo2	ENSEEEG00000006522	ENSEEEP00000012971	PYGO2
ENSDARG00000073801	ENSDARP00000117599	si:dkeyp-104h9.5	ENSEEEG00000002406	ENSEEEP00000004607	si:dkeyp-104h9.5
ENSDARG00000037199	ENSDARP00000117605	C9H2orf76	ENSEEEG00000027514	ENSEEEP00000053075	C2orf76
ENSDARG00000069169	ENSDARP00000117613	CERK	ENSEEEG00000015416	ENSEEEP00000032346	CERK
ENSDARG00000040302	ENSDARP00000117618	OSGIN2	ENSEEEG00000005249	ENSEEEP00000010363	OSGIN2
ENSDARG00000070423	ENSDARP00000117627	zgc:153157	ENSEEEG00000021423	ENSEEEP00000045391	INAFM2
ENSDARG00000036456	ENSDARP00000117628	ANXA4	ENSEEEG00000013281	ENSEEEP00000027834	ANXA4
ENSDARG00000093945	ENSDARP00000117667	VMA21	ENSEEEG00000028357	ENSEEEP00000058698	VMA21
ENSDARG00000093804	ENSDARP00000117669	sst6	ENSEEEG00000022623	ENSEEEP00000048011	UTS2B
ENSDARG00000077291	ENSDARP00000117673	RPS2	ENSEEEG00000004527	ENSEEEP00000055663	RPS2
ENSDARG00000077300	ENSDARP00000117687	usp42	ENSEEEG00000027293	ENSEEEP00000057966	USP42
ENSDARG00000052567	ENSDARP00000117700	TMEM35A	ENSEEEG00000027944	ENSEEEP00000057894	tmem35
ENSDARG00000091859	ENSDARP00000117703	si:ch73-233m11.2	ENSEEEG00000017595	ENSEEEP00000037046	si:ch73-233m11.2
ENSDARG00000090787	ENSDARP00000117737	klhdc8b	ENSEEEG00000005963	ENSEEEP00000011872	KLHDC8B
ENSDARG00000031533	ENSDARP00000117738	AP5M1	ENSEEEG00000016961	ENSEEEP00000035612	AP5M1
ENSDARG00000076066	ENSDARP00000117758	MARCHF6	ENSEEEG00000009679	ENSEEEP00000020467	march6
ENSDARG00000030463	ENSDARP00000117760	TPPP3	ENSEEEG00000021480	ENSEEEP00000045524	TPPP3
ENSDARG00000016505	ENSDARP00000117778	APBB1IP	ENSEEEG00000004090	ENSEEEP00000007826	APBB1IP
ENSDARG00000017034	ENSDARP00000117779	SQOR	ENSEEEG00000016177	ENSEEEP00000034025	sqor
ENSDARG00000043843	ENSDARP00000117785	akap7	ENSEEEG00000025267	ENSEEEP00000053734	AKAP7
ENSDARG00000067741	ENSDARP00000117789	ITPKC	ENSEEEG00000026026	ENSEEEP00000062128	itpkcb
ENSDARG00000061728	ENSDARP00000117803	ACOT13	ENSEEEG00000028817	ENSEEEP00000053825	ACOT13
ENSDARG00000110046	ENSDARP00000117809	igl3v1	ENSEEEG00000028793	ENSEEEP00000058949	
ENSDARG00000045790	ENSDARP00000117810	KICS2	ENSEEEG00000004455	ENSEEEP00000008602	KICS2
ENSDARG00000052375	ENSDARP00000117811	zgc:66455	ENSEEEG00000017208	ENSEEEP00000036174	zp3f.2
ENSDARG00000077151	ENSDARP00000117813	CBLN2	ENSEEEG00000009907	ENSEEEP00000020295	cbln2b
ENSDARG00000056745	ENSDARP00000117814	NECAB2	ENSEEEG00000022137	ENSEEEP00000047022	NECAB2
ENSDARG00000018898	ENSDARP00000117816	zfand5a	ENSEEEG00000013925	ENSEEEP00000029029	zfand5a
ENSDARG00000087983	ENSDARP00000117822	igsf5a	ENSEEEG00000010932	ENSEEEP00000022521	igsf5a
ENSDARG00000025914	ENSDARP00000117825	si:dkey-190g11.3	ENSEEEG00000011189	ENSEEEP00000023058	si:dkey-190g11.3
ENSDARG00000043006	ENSDARP00000117834	gnav1	ENSEEEG00000012761	ENSEEEP00000026351	gnav1
ENSDARG00000035434	ENSDARP00000117835	zmat5	ENSEEEG00000018693	ENSEEEP00000039355	ZMAT5
ENSDARG00000019195	ENSDARP00000117841	VPS9D1	ENSEEEG00000027667	ENSEEEP00000058264	vps9d1
ENSDARG00000079167	ENSDARP00000117842	si:ch211-230g15.5	ENSEEEG00000022076	ENSEEEP00000046898	COBLL1
ENSDARG00000076348	ENSDARP00000117853	MYLK3	ENSEEEG00000013493	ENSEEEP00000028048	mylk3
ENSDARG00000015128	ENSDARP00000117864	RPL27	ENSEEEG00000006193	ENSEEEP00000062637	RPL27
ENSDARG00000002877	ENSDARP00000117870	REPS1	ENSEEEG00000017424	ENSEEEP00000036741	REPS1
ENSDARG00000025326	ENSDARP00000117880	MYL12A	ENSEEEG00000015991	ENSEEEP00000033684	
ENSDARG00000094894	ENSDARP00000117884	tyrobp	ENSEEEG00000016314	ENSEEEP00000034251	
ENSDARG00000076554	ENSDARP00000117888	cdkn1a	ENSEEEG00000015194	ENSEEEP00000031815	CDKN1A
ENSDARG00000016651	ENSDARP00000117899	ZNF106	ENSEEEG00000016294	ENSEEEP00000034209	znf106a
ENSDARG00000001971	ENSDARP00000117902	CTHRC1	ENSEEEG00000026533	ENSEEEP00000055404	cthrc1b
ENSDARG00000043877	ENSDARP00000117903	MMACHC	ENSEEEG00000012715	ENSEEEP00000026286	MMACHC
ENSDARG00000016427	ENSDARP00000117905	FIGNL1	ENSEEEG00000005088	ENSEEEP00000010011	FIGNL1
ENSDARG00000067718	ENSDARP00000117915	si:dkey-3h3.3	ENSEEEG00000000067	ENSEEEP00000000095	si:dkey-3h3.3
ENSDARG00000035558	ENSDARP00000117918	GPS2	ENSEEEG00000016194	ENSEEEP00000033989	GPS2
ENSDARG00000031681	ENSDARP00000117925	ATP6V0B	ENSEEEG00000015978	ENSEEEP00000033611	ATP6V0B
ENSDARG00000086112	ENSDARP00000117930	si:ch211-266i6.3	ENSEEEG00000021411	ENSEEEP00000045369	si:ch211-266i6.3
ENSDARG00000044365	ENSDARP00000117939	ANGPTL3	ENSEEEG00000010983	ENSEEEP00000022613	ANGPTL3
ENSDARG00000069595	ENSDARP00000117940	prr36a	ENSEEEG00000026210	ENSEEEP00000063264	si:ch211-214c7.4
ENSDARG00000045378	ENSDARP00000117953	PI15	ENSEEEG00000009945	ENSEEEP00000020373	pi15a
ENSDARG00000092141	ENSDARP00000117956	si:dkeyp-100a1.6	ENSEEEG00000019442	ENSEEEP00000041070	si:dkeyp-100a1.6
ENSDARG00000052713	ENSDARP00000117976	LRRTM1	ENSEEEG00000018307	ENSEEEP00000038569	LRRTM1
ENSDARG00000056920	ENSDARP00000117977	tmem88a	ENSEEEG00000008392	ENSEEEP00000016926	tmem88a
ENSDARG00000054696	ENSDARP00000117990	PSMB4	ENSEEEG00000014026	ENSEEEP00000029274	PSMB4
ENSDARG00000070702	ENSDARP00000117991	s100v2	ENSEEEG00000025636	ENSEEEP00000053930	s100v2
ENSDARG00000026281	ENSDARP00000117995	lyrm1	ENSEEEG00000023979	ENSEEEP00000051068	LYRM1
ENSDARG00000021252	ENSDARP00000118006	CCT6B	ENSEEEG00000019256	ENSEEEP00000040645	cct6a
ENSDARG00000063049	ENSDARP00000118018	thtpa	ENSEEEG00000003984	ENSEEEP00000007625	THTPA
ENSDARG00000010784	ENSDARP00000118021	PPP1R12A	ENSEEEG00000014354	ENSEEEP00000029965	PPP1R12A
ENSDARG00000093658	ENSDARP00000118023	TM7SF3	ENSEEEG00000021670	ENSEEEP00000045990	TM7SF3
ENSDARG00000002332	ENSDARP00000118027	FRMD6	ENSEEEG00000016456	ENSEEEP00000034598	FRMD6
ENSDARG00000013763	ENSDARP00000118039	RRBP1	ENSEEEG00000029145	ENSEEEP00000056890	rrbp1b
ENSDARG00000025549	ENSDARP00000118047	NDUFAF1	ENSEEEG00000022923	ENSEEEP00000048721	NDUFAF1
ENSDARG00000088571	ENSDARP00000118055	mtcl3a	ENSEEEG00000022910	ENSEEEP00000048691	si:ch211-151o1.4
ENSDARG00000043285	ENSDARP00000118058	zbtb21	ENSEEEG00000024821	ENSEEEP00000058688	ZBTB21
ENSDARG00000092290	ENSDARP00000118059	haspin	ENSEEEG00000024175	ENSEEEP00000062329	
ENSDARG00000062362	ENSDARP00000118062	TPCN1	ENSEEEG00000002338	ENSEEEP00000004497	TPCN1
ENSDARG00000079751	ENSDARP00000118079	MEGF8	ENSEEEG00000020231	ENSEEEP00000042884	megf8
ENSDARG00000059424	ENSDARP00000118093	rnf215	ENSEEEG00000009532	ENSEEEP00000019450	RNF215
ENSDARG00000045850	ENSDARP00000118096	ccdc167	ENSEEEG00000015832	ENSEEEP00000033312	CCDC167
ENSDARG00000078417	ENSDARP00000118141	plxdc1	ENSEEEG00000020257	ENSEEEP00000042931	PLXDC1
ENSDARG00000013023	ENSDARP00000118143	NSUN3	ENSEEEG00000013183	ENSEEEP00000027326	NSUN3
ENSDARG00000025949	ENSDARP00000118154	irak1	ENSEEEG00000003563	ENSEEEP00000006739	IRAK1
ENSDARG00000078518	ENSDARP00000118162	kazald2	ENSEEEG00000016091	ENSEEEP00000033790	kazald2
ENSDARG00000075013	ENSDARP00000118184	USP45	ENSEEEG00000012017	ENSEEEP00000024811	USP45
ENSDARG00000036816	ENSDARP00000118189	POU2F2	ENSEEEG00000021076	ENSEEEP00000044636	pou2f2a
ENSDARG00000069632	ENSDARP00000118196	emp1	ENSEEEG00000019808	ENSEEEP00000041910	EMP1
ENSDARG00000042784	ENSDARP00000118202	GDF7	ENSEEEG00000015910	ENSEEEP00000033467	GDF7
ENSDARG00000078335	ENSDARP00000118215	AMOT	ENSEEEG00000018163	ENSEEEP00000038201	AMOT
ENSDARG00000068100	ENSDARP00000118244	tafa5l	ENSEEEG00000025936	ENSEEEP00000054814	tafa5l
ENSDARG00000058587	ENSDARP00000118262	terb1	ENSEEEG00000007078	ENSEEEP00000014239	TERB1
ENSDARG00000088505	ENSDARP00000118271	fam217ba	ENSEEEG00000009137	ENSEEEP00000018589	FAM217B
ENSDARG00000056128	ENSDARP00000118274	FASTKD1	ENSEEEG00000018549	ENSEEEP00000054075	fastkd1
ENSDARG00000074675	ENSDARP00000118293	PAN2	ENSEEEG00000004991	ENSEEEP00000009807	PAN2
ENSDARG00000068152	ENSDARP00000118301	malt3	ENSEEEG00000016645	ENSEEEP00000035005	malt3
ENSDARG00000079625	ENSDARP00000118304	ATR	ENSEEEG00000015815	ENSEEEP00000033278	ATR
ENSDARG00000093738	ENSDARP00000118323	pth1a	ENSEEEG00000007839	ENSEEEP00000015861	pth1a
ENSDARG00000088276	ENSDARP00000118326	H2BK1	ENSEEEG00000000987	ENSEEEP00000001521	H2BE1
ENSDARG00000092660	ENSDARP00000118349	CYP27C1	ENSEEEG00000010979	ENSEEEP00000022598	CYP27C1
ENSDARG00000069329	ENSDARP00000118357	DRGX	ENSEEEG00000001687	ENSEEEP00000002962	DRGX
ENSDARG00000035810	ENSDARP00000118377	RGCC	ENSEEEG00000006639	ENSEEEP00000013248	RGCC
ENSDARG00000043635	ENSDARP00000118380	CMC2	ENSEEEG00000017172	ENSEEEP00000036100	CMC2
ENSDARG00000022730	ENSDARP00000118390	AASDH	ENSEEEG00000019240	ENSEEEP00000040613	AASDH
ENSDARG00000074305	ENSDARP00000118416	si:ch73-257c13.2	ENSEEEG00000011627	ENSEEEP00000023944	METTL24
ENSDARG00000076247	ENSDARP00000118418	DLK2	ENSEEEG00000012815	ENSEEEP00000026485	TNFRSF18
ENSDARG00000092650	ENSDARP00000118419	si:ch211-223p8.8	ENSEEEG00000000083	ENSEEEP00000000117	si:ch211-223p8.8
ENSDARG00000053575	ENSDARP00000118422	GPAT2	ENSEEEG00000017826	ENSEEEP00000037492	GPAT2
ENSDARG00000021913	ENSDARP00000118427	ak9	ENSEEEG00000013102	ENSEEEP00000027149	
ENSDARG00000032197	ENSDARP00000118429	KLF12	ENSEEEG00000005058	ENSEEEP00000009941	klf12b
ENSDARG00000036100	ENSDARP00000118433	eya3	ENSEEEG00000027719	ENSEEEP00000058208	EYA3
ENSDARG00000054867	ENSDARP00000118435	HIBCH	ENSEEEG00000023166	ENSEEEP00000049344	HIBCH
ENSDARG00000091631	ENSDARP00000118446	si:ch211-197h24.6	ENSEEEG00000008099	ENSEEEP00000016360	si:ch211-197h24.6
ENSDARG00000045574	ENSDARP00000118448	lrmp	ENSEEEG00000013866	ENSEEEP00000028871	lrmp
ENSDARG00000035550	ENSDARP00000118455	CFAP73	ENSEEEG00000002344	ENSEEEP00000004507	
ENSDARG00000070589	ENSDARP00000118462	MRPL35	ENSEEEG00000006309	ENSEEEP00000012568	MRPL35
ENSDARG00000074223	ENSDARP00000118467	MDFIC	ENSEEEG00000009447	ENSEEEP00000019294	MDFIC
ENSDARG00000069321	ENSDARP00000118471	fam169b	ENSEEEG00000021587	ENSEEEP00000045791	fam169b
ENSDARG00000052361	ENSDARP00000118478	il15	ENSEEEG00000025294	ENSEEEP00000053182	ENY2
ENSDARG00000091317	ENSDARP00000118480	hunk	ENSEEEG00000028155	ENSEEEP00000057274	HUNK
ENSDARG00000068257	ENSDARP00000118487	KCNE4	ENSEEEG00000016192	ENSEEEP00000033985	KCNE4
ENSDARG00000000175	ENSDARP00000118498	HOXB2	ENSEEEG00000003959	ENSEEEP00000007585	hoxb2a
ENSDARG00000001975	ENSDARP00000118501	HSD11B2	ENSEEEG00000021476	ENSEEEP00000045517	HSD11B2
ENSDARG00000038296	ENSDARP00000118503	tmem86b	ENSEEEG00000001419	ENSEEEP00000002422	TMEM86B
ENSDARG00000074441	ENSDARP00000118508	GP1BB	ENSEEEG00000011271	ENSEEEP00000023243	GP1BB
ENSDARG00000079725	ENSDARP00000118509	DHX9	ENSEEEG00000004706	ENSEEEP00000009170	DHX9
ENSDARG00000075917	ENSDARP00000118525	cfap74	ENSEEEG00000001662	ENSEEEP00000002910	
ENSDARG00000044561	ENSDARP00000118528	CCR7	ENSEEEG00000021923	ENSEEEP00000046548	CCR7
ENSDARG00000053656	ENSDARP00000118541	LYPLA2	ENSEEEG00000008908	ENSEEEP00000018145	LYPLA2
ENSDARG00000069282	ENSDARP00000118542	bbc3	ENSEEEG00000028366	ENSEEEP00000054019	BBC3
ENSDARG00000037871	ENSDARP00000118552	WIPI2	ENSEEEG00000000012	ENSEEEP00000061246	WIPI2
ENSDARG00000055080	ENSDARP00000118556	rbm4.2	ENSEEEG00000005977	ENSEEEP00000011876	rbm4.2
ENSDARG00000005034	ENSDARP00000118574	CRPPA	ENSEEEG00000003998	ENSEEEP00000007644	CRPPA
ENSDARG00000055412	ENSDARP00000118579	MYLK4	ENSEEEG00000000190	ENSEEEP00000000266	mylk4a
ENSDARG00000045359	ENSDARP00000118581	ELOC	ENSEEEG00000023901	ENSEEEP00000050880	elocb
ENSDARG00000094074	ENSDARP00000118587	si:dkey-81h8.1	ENSEEEG00000022343	ENSEEEP00000047483	si:dkey-81h8.1
ENSDARG00000021154	ENSDARP00000118592	zgc:92040	ENSEEEG00000018910	ENSEEEP00000039879	zgc:92040
ENSDARG00000058679	ENSDARP00000118594	zmat1	ENSEEEG00000004283	ENSEEEP00000055346	
ENSDARG00000035435	ENSDARP00000118596	m17	ENSEEEG00000018690	ENSEEEP00000039348	m17
ENSDARG00000093684	ENSDARP00000118611	tmem238a	ENSEEEG00000006692	ENSEEEP00000013346	tmem238a
ENSDARG00000041724	ENSDARP00000118616	glipr2	ENSEEEG00000015134	ENSEEEP00000031672	glipr2
ENSDARG00000112889	ENSDARP00000118617	RAB38	ENSEEEG00000001325	ENSEEEP00000002167	RAB38
ENSDARG00000069726	ENSDARP00000118619	glis3	ENSEEEG00000024695	ENSEEEP00000060739	GLIS3
ENSDARG00000071570	ENSDARP00000118626	ccdc71	ENSEEEG00000007849	ENSEEEP00000015881	si:dkeyp-87e7.4
ENSDARG00000068926	ENSDARP00000118645	si:ch211-137a8.2	ENSEEEG00000016242	ENSEEEP00000034118	
ENSDARG00000045846	ENSDARP00000118646	OSGEP	ENSEEEG00000001547	ENSEEEP00000002735	OSGEP
ENSDARG00000105413	ENSDARP00000118658		ENSEEEG00000000246	ENSEEEP00000000342	
ENSDARG00000093100	ENSDARP00000118661	tmprss12	ENSEEEG00000004725	ENSEEEP00000009192	tmprss12
ENSDARG00000058961	ENSDARP00000118680	NGF	ENSEEEG00000010950	ENSEEEP00000022545	ngfa
ENSDARG00000087910	ENSDARP00000118682	dact3a	ENSEEEG00000017464	ENSEEEP00000036787	dact3a
ENSDARG00000092260	ENSDARP00000118699	si:ch73-290k24.6	ENSEEEG00000002189	ENSEEEP00000004116	si:ch73-290k24.6
ENSDARG00000053571	ENSDARP00000118700	adob	ENSEEEG00000006255	ENSEEEP00000012457	adob
ENSDARG00000052520	ENSDARP00000118703	SGMS2	ENSEEEG00000011393	ENSEEEP00000023496	sgms2a
ENSDARG00000093990	ENSDARP00000118704	gzm3.3	ENSEEEG00000019303	ENSEEEP00000040729	
ENSDARG00000054723	ENSDARP00000118732	pde4dip	ENSEEEG00000027507	ENSEEEP00000057618	si:ch211-242b18.1
ENSDARG00000105792	ENSDARP00000118747	or70a13	ENSEEEG00000019373	ENSEEEP00000064090	or115-15
ENSDARG00000016074	ENSDARP00000118753	CRYZ	ENSEEEG00000011278	ENSEEEP00000023262	CRYZ
ENSDARG00000077513	ENSDARP00000118761	PPP1R3D	ENSEEEG00000009138	ENSEEEP00000018592	ppp1r3da
ENSDARG00000088881	ENSDARP00000118767	si:dkeyp-69b9.3	ENSEEEG00000012831	ENSEEEP00000026528	si:dkeyp-69b9.3
ENSDARG00000011743	ENSDARP00000118783	PIGO	ENSEEEG00000015638	ENSEEEP00000032827	PIGO
ENSDARG00000093768	ENSDARP00000118798	PRR18	ENSEEEG00000010271	ENSEEEP00000021058	prr18
ENSDARG00000031891	ENSDARP00000118808	TBX1	ENSEEEG00000013061	ENSEEEP00000027056	tbx1
ENSDARG00000042133	ENSDARP00000118809	si:dkey-51e6.1	ENSEEEG00000029152	ENSEEEP00000055048	si:dkey-51e6.1
ENSDARG00000078773	ENSDARP00000118828	TMEM70	ENSEEEG00000023900	ENSEEEP00000050879	TMEM70
ENSDARG00000078050	ENSDARP00000118843	PHF19	ENSEEEG00000021032	ENSEEEP00000044626	PHF19
ENSDARG00000055901	ENSDARP00000118847	STEAP4	ENSEEEG00000019184	ENSEEEP00000040500	steap4
ENSDARG00000063572	ENSDARP00000118851	PERP	ENSEEEG00000008987	ENSEEEP00000018290	PERP
ENSDARG00000006546	ENSDARP00000118870	AK4	ENSEEEG00000019653	ENSEEEP00000041547	ak4
ENSDARG00000087601	ENSDARP00000118875	GPR153	ENSEEEG00000004080	ENSEEEP00000007795	GPR153
ENSDARG00000029718	ENSDARP00000118882	P2RX3	ENSEEEG00000003581	ENSEEEP00000006787	p2rx3b
ENSDARG00000078317	ENSDARP00000118895	si:dkey-175m17.7	ENSEEEG00000002130	ENSEEEP00000063046	si:dkey-175m17.7
ENSDARG00000077143	ENSDARP00000118897	znf526	ENSEEEG00000003789	ENSEEEP00000007189	ZNF526
ENSDARG00000024276	ENSDARP00000118901	PCBP4	ENSEEEG00000010210	ENSEEEP00000020938	PCBP4
ENSDARG00000076703	ENSDARP00000118902	ZFAND4	ENSEEEG00000008654	ENSEEEP00000017491	ZFAND4
ENSDARG00000070959	ENSDARP00000118910	si:ch211-288g17.3	ENSEEEG00000027971	ENSEEEP00000060433	si:ch211-288g17.3
ENSDARG00000035914	ENSDARP00000118932	TMEM167A	ENSEEEG00000021306	ENSEEEP00000045121	TMEM167A
ENSDARG00000045228	ENSDARP00000118937	STUB1	ENSEEEG00000023968	ENSEEEP00000051045	STUB1
ENSDARG00000016481	ENSDARP00000118955	ptpn2a	ENSEEEG00000010012	ENSEEEP00000020504	ptpn2a
ENSDARG00000019950	ENSDARP00000118967	carf	ENSEEEG00000019076	ENSEEEP00000040236	CARF
ENSDARG00000087956	ENSDARP00000118971	she	ENSEEEG00000011228	ENSEEEP00000023158	SHE
ENSDARG00000019116	ENSDARP00000118972	ING1	ENSEEEG00000023430	ENSEEEP00000049851	ING1
ENSDARG00000063631	ENSDARP00000118990	VIT	ENSEEEG00000006904	ENSEEEP00000013892	VIT
ENSDARG00000056665	ENSDARP00000118997	NSUN2	ENSEEEG00000018419	ENSEEEP00000038890	NSUN2
ENSDARG00000033020	ENSDARP00000119003	PPCDC	ENSEEEG00000022669	ENSEEEP00000048153	PPCDC
ENSDARG00000068219	ENSDARP00000119009	b3gnt2l	ENSEEEG00000020126	ENSEEEP00000054647	st8sia6
ENSDARG00000013051	ENSDARP00000119025	zgc:158412	ENSEEEG00000014561	ENSEEEP00000030396	zgc:158412
ENSDARG00000061690	ENSDARP00000119028	NXPE3	ENSEEEG00000005379	ENSEEEP00000010615	NXPE3
ENSDARG00000020984	ENSDARP00000119035	SLC16A10	ENSEEEG00000001785	ENSEEEP00000055021	SLC16A10
ENSDARG00000036781	ENSDARP00000119070	haus2	ENSEEEG00000017080	ENSEEEP00000035909	si:dkey-170l10.1
ENSDARG00000076135	ENSDARP00000119074	mmrn2a	ENSEEEG00000005790	ENSEEEP00000011461	mmrn2a
ENSDARG00000078267	ENSDARP00000119081	si:dkey-181m9.8	ENSEEEG00000021723	ENSEEEP00000046096	si:dkey-181m9.8
ENSDARG00000056830	ENSDARP00000119095	si:ch211-107m4.1	ENSEEEG00000014798	ENSEEEP00000030914	si:ch211-107m4.1
ENSDARG00000069729	ENSDARP00000119099	MPG	ENSEEEG00000001385	ENSEEEP00000002311	MPG
ENSDARG00000090503	ENSDARP00000119103	OMA1	ENSEEEG00000011973	ENSEEEP00000024741	OMA1
ENSDARG00000019526	ENSDARP00000119105	agfg1b	ENSEEEG00000015811	ENSEEEP00000033256	agfg1b
ENSDARG00000002988	ENSDARP00000119118	tnnt2d	ENSEEEG00000021889	ENSEEEP00000046479	tnnt2d
ENSDARG00000027547	ENSDARP00000119130	TPGS1	ENSEEEG00000016591	ENSEEEP00000034885	TPGS1
ENSDARG00000060215	ENSDARP00000119133	CEP85	ENSEEEG00000011530	ENSEEEP00000023784	CEP85
ENSDARG00000079474	ENSDARP00000119135	MSANTD2	ENSEEEG00000009004	ENSEEEP00000018332	MSANTD2
ENSDARG00000078485	ENSDARP00000119140	snpha	ENSEEEG00000002417	ENSEEEP00000004632	snpha
ENSDARG00000053496	ENSDARP00000119143	GEMIN8	ENSEEEG00000028483	ENSEEEP00000060087	GEMIN8
ENSDARG00000075612	ENSDARP00000119156	ERCC6	ENSEEEG00000001686	ENSEEEP00000002957	ERCC6
ENSDARG00000013434	ENSDARP00000119160	HIRA	ENSEEEG00000017233	ENSEEEP00000036975	HIRA
ENSDARG00000008931	ENSDARP00000119170	RENBP	ENSEEEG00000002287	ENSEEEP00000004407	RENBP
ENSDARG00000061354	ENSDARP00000119181	FOXRED2	ENSEEEG00000008035	ENSEEEP00000016239	FOXRED2
ENSDARG00000062430	ENSDARP00000119186	GPD2	ENSEEEG00000022777	ENSEEEP00000058614	gpd2
ENSDARG00000059459	ENSDARP00000119204	C5H2orf68	ENSEEEG00000004574	ENSEEEP00000008864	C2orf68
ENSDARG00000092160	ENSDARP00000119209	FERD3L	ENSEEEG00000005515	ENSEEEP00000010896	FERD3L
ENSDARG00000060861	ENSDARP00000119212	DARS2	ENSEEEG00000010563	ENSEEEP00000022005	DARS2
ENSDARG00000078790	ENSDARP00000119231	LRRC18	ENSEEEG00000001694	ENSEEEP00000002971	lrrc18a
ENSDARG00000077581	ENSDARP00000119233	ZZZ3	ENSEEEG00000011639	ENSEEEP00000023966	ZZZ3
ENSDARG00000012829	ENSDARP00000119244	ASAH2	ENSEEEG00000002581	ENSEEEP00000005109	asah2
ENSDARG00000094681	ENSDARP00000119245	hbl2	ENSEEEG00000012991	ENSEEEP00000026913	hbl4
ENSDARG00000094833	ENSDARP00000119256	coa5	ENSEEEG00000003742	ENSEEEP00000007084	COA5
ENSDARG00000014806	ENSDARP00000119275	HACD2	ENSEEEG00000015154	ENSEEEP00000061370	HACD2
ENSDARG00000069375	ENSDARP00000119281	zgc:162608	ENSEEEG00000016176	ENSEEEP00000033953	zgc:162608
ENSDARG00000013794	ENSDARP00000119308	KLF11	ENSEEEG00000017396	ENSEEEP00000036641	klf11b
ENSDARG00000079889	ENSDARP00000119340	PHLDB2	ENSEEEG00000017311	ENSEEEP00000036411	
ENSDARG00000079632	ENSDARP00000119350	pold4	ENSEEEG00000003589	ENSEEEP00000006797	si:dkey-28b4.7
ENSDARG00000007808	ENSDARP00000119367	ZDHHC16	ENSEEEG00000003000	ENSEEEP00000005687	zdhhc16a
ENSDARG00000045755	ENSDARP00000119374	CCDC59	ENSEEEG00000023643	ENSEEEP00000064579	CCDC59
ENSDARG00000070122	ENSDARP00000119375	stk11ip	ENSEEEG00000023249	ENSEEEP00000049466	LRRC32
ENSDARG00000087798	ENSDARP00000119382	pdyn	ENSEEEG00000027449	ENSEEEP00000062628	PDYN
ENSDARG00000058608	ENSDARP00000119398	WSB2	ENSEEEG00000009927	ENSEEEP00000020348	WSB2
ENSDARG00000024954	ENSDARP00000119402	TMED4	ENSEEEG00000024420	ENSEEEP00000052054	TMED4
ENSDARG00000039008	ENSDARP00000119404	SERP2	ENSEEEG00000028273	ENSEEEP00000052926	zgc:85858
ENSDARG00000027159	ENSDARP00000119405	FBXO28	ENSEEEG00000028644	ENSEEEP00000055851	FBXO28
ENSDARG00000030006	ENSDARP00000119411	slc6a7	ENSEEEG00000005803	ENSEEEP00000011498	SLC6A7
ENSDARG00000069342	ENSDARP00000119414	zgc:153115	ENSEEEG00000013816	ENSEEEP00000028747	zgc:153115
ENSDARG00000078114	ENSDARP00000119415	si:ch73-237c6.1	ENSEEEG00000012038	ENSEEEP00000024849	CFP
ENSDARG00000023110	ENSDARP00000119429	MAPK7	ENSEEEG00000020076	ENSEEEP00000042726	MAPK7
ENSDARG00000094579	ENSDARP00000119435	b4galnt2.1	ENSEEEG00000004034	ENSEEEP00000007702	b4galnt2.2
ENSDARG00000077371	ENSDARP00000119440	KCNK15	ENSEEEG00000013608	ENSEEEP00000028312	KCNK15
ENSDARG00000079501	ENSDARP00000119449	cracdlb	ENSEEEG00000020389	ENSEEEP00000043174	cracdlb
ENSDARG00000041530	ENSDARP00000119457	PPIH	ENSEEEG00000019439	ENSEEEP00000041061	PPIH
ENSDARG00000002994	ENSDARP00000119462	itpkca	ENSEEEG00000003043	ENSEEEP00000005763	itpkca
ENSDARG00000054332	ENSDARP00000119465	trim66	ENSEEEG00000014241	ENSEEEP00000029727	
ENSDARG00000020979	ENSDARP00000119471	ripor3	ENSEEEG00000002518	ENSEEEP00000004824	RIPOR3
ENSDARG00000095322	ENSDARP00000119473	fkbpl	ENSEEEG00000017339	ENSEEEP00000036482	FKBPL
ENSDARG00000055052	ENSDARP00000119478	map2	ENSEEEG00000018242	ENSEEEP00000038405	
ENSDARG00000076690	ENSDARP00000119491	avpr2l	ENSEEEG00000017728	ENSEEEP00000037298	avpr2l
ENSDARG00000095623	ENSDARP00000119493	DPM2	ENSEEEG00000002527	ENSEEEP00000004842	DPM2
ENSDARG00000093367	ENSDARP00000119497	si:ch1073-272j17.3	ENSEEEG00000012706	ENSEEEP00000026274	
ENSDARG00000038107	ENSDARP00000119501	sgcg	ENSEEEG00000020412	ENSEEEP00000043220	SGCG
